Scheduler;Workload;NPUarray;Scheduler_runtime(ns);Ttot(s);Etot(mJ);Etot_idle(mJ)
Random;Workload_Mid-energy skew;4x1024_1x2304;129852;14.4279625415802;99260.23849008953;149151.74193514377
Random;Workload_High-energy skew;4x1024_1x2304;130349;34.50363798716286;339766.1698934614;217496.82539536472
Random;Workload_Small;4x1024_1x2304;143750;17.834849853653626;84928.48585564407;215541.71396703267
Random;Workload_Uniform;4x1024_1x2304;130691;29.829602321170896;81167.44899569135;324347.63763910346
Random;Workload_Low-energy skew;4x1024_1x2304;134746;13.808976462910255;14915.716796810073;175386.54384482972
Random;Workload_Large;2x512_1x1024_1x2304_1x4096;150331;91.24817432646385;139422.38241340942;742984.7320372427
Random;Workload_Medium;2x512_1x1024_1x2304_1x4096;139111;50.080749501800724;68672.54951251278;563852.9201852577
Random;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;136923;6.858140470728664;64257.12677313143;45274.82067636147
Random;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;121031;76.5083559055612;372577.0378466829;816014.1645181298
Random;Workload_Small;2x512_1x1024_1x2304_1x4096;113454;49.08808470815723;118098.15493952757;691158.4370913722
Random;Workload_Uniform;2x512_1x1024_1x2304_1x4096;128549;35.64546871185303;163038.6903512782;357005.9396130697
Random;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;125678;6.642012470183456;51229.97499510576;70869.3715035977
Random;Workload_Large;3x1024_2x4096;153923;67.15318637863294;74121.52795487871;649960.08671023
Random;Workload_Medium;3x1024_2x4096;136305;29.829602321170896;22867.54554230405;312154.3024860207
Random;Workload_Mid-energy skew;3x1024_2x4096;135676;13.20159813517772;26141.499559887317;164083.76253749634
Random;Workload_High-energy skew;3x1024_2x4096;122542;55.20567243497334;239418.68276569454;637514.156542078
Random;Workload_Small;3x1024_2x4096;126522;14.4279625415802;123245.13043522576;177282.539429273
Random;Workload_Uniform;3x1024_2x4096;120191;13.20159813517772;69567.87182955371;105079.70605803766
Random;Workload_Low-energy skew;3x1024_2x4096;136268;14.4279625415802;81312.30275574508;193056.38910154643
Random;Workload_Large;2x2304_2x4096;147987;44.570303204793966;96103.84499888531;292659.2079523721
Random;Workload_Medium;2x2304_2x4096;132444;19.22464729402061;106119.37710911487;131358.06356274488
Random;Workload_Mid-energy skew;2x2304_2x4096;118049;6.581419542639273;26082.78469497861;51719.51284891987
Random;Workload_High-energy skew;2x2304_2x4096;138226;16.741499675095703;208501.79370791226;45261.31889806141
Random;Workload_Small;2x2304_2x4096;122042;8.15833044052124;113848.85229540736;57763.452024655344
Random;Workload_Uniform;2x2304_2x4096;119933;17.680057539678682;20824.656620438953;152759.58212501023
Random;Workload_Low-energy skew;2x2304_2x4096;134622;7.419469978270292;46946.10895366342;73160.08708429233
Random;Workload_Large;1x512_3x4096;155091;118.26411304872912;62157.45049946667;1191155.340328109
Random;Workload_Medium;1x512_3x4096;128520;49.84012104507186;55556.98444586166;510260.12495332764
Random;Workload_Mid-energy skew;1x512_3x4096;126103;8.140469315517457;20125.46829440701;78018.88928425072
