Scheduler;Workload;NPUarray;Scheduler_runtime(ns);Ttot(s);Etot(mJ);Etot_idle(mJ)
Batched-2;Workload_MobileNet;2x2304_2x4096;628050539;3.9039851207585845;4608.753568479757;28498.87028132756
Batched-2;Workload_DenseNet;2x2304_2x4096;627944555;48.51389360037979;84175.88713137247;354148.67572310293
Batched-2;Workload_Large;1x512_3x4096;2523003663;148.49239182857323;47022.26781675888;1566746.5388192874
Batched-2;Workload_Medium;1x512_3x4096;629413272;26.835377394640446;10183.553410976889;228762.5447983604
Batched-2;Workload_VGG;1x512_3x4096;629748474;6.627056619787357;10165.256183858235;47974.98721923886
Batched-2;Workload_ResNet;1x512_3x4096;627800261;31.350074549259194;58772.56691399392;226951.3468969207
Batched-2;Workload_Small;1x512_3x4096;158607168;11.612590939684813;5223.5167407427625;131396.634070559
Batched-2;Workload_MobileNet;1x512_3x4096;638259352;3.9039851207585845;4608.753568479757;28261.96409930499
Batched-2;Workload_DenseNet;1x512_3x4096;636948527;48.51389360037979;84175.88713137247;351204.6990038265
Batched-2;Workload_Large;4x1024;2524836405;326.36841652389404;57244.56488917375;2819533.1324502453
Batched-2;Workload_Medium;4x1024;630017648;103.37740917279922;9479.766184084077;985935.3327215081
Batched-2;Workload_VGG;4x1024;628100525;12.971679828983069;14582.791440998173;85810.36205595337
