Scheduler;Workload;NPUarray;Scheduler_runtime(ns);Ttot(s);Etot(mJ);Etot_idle(mJ)
Batched-1;Workload_Mid-energy skew;3x1024_2x4096;128248278;24.088775444828048;7245.460514948009;355712.120509494
Batched-1;Workload_High-energy skew;3x1024_2x4096;141793290;110.25805289338955;72975.6052027573;1628149.4212017432
Batched-1;Workload_Uniform;3x1024_2x4096;154525548;61.71839320277701;7213.6592187972665;911378.0221365364
Batched-1;Workload_Low-energy skew;3x1024_2x4096;128371091;16.602736693793354;7245.460514948009;245167.907730985
Batched-1;Workload_Mid-energy skew;2x2304_2x4096;104948418;14.829719790493572;5774.560470519923;175012.64372858207
Batched-1;Workload_High-energy skew;2x2304_2x4096;114572584;60.937577011810625;51351.251429743956;719153.6054570383
Batched-1;Workload_Uniform;2x2304_2x4096;124593812;35.384423574136676;5749.215151573733;417588.57240791555
Batched-1;Workload_Low-energy skew;2x2304_2x4096;104062925;10.759647638531618;5774.560470519923;126979.76802060264
Batched-1;Workload_Mid-energy skew;1x512_3x4096;104797969;10.964301938869921;5050.60794447147;124061.23467050446
Batched-1;Workload_High-energy skew;1x512_3x4096;114490696;41.71226121601318;41723.36141736994;471974.8376329886
Batched-1;Workload_Uniform;1x512_3x4096;130844821;24.962509602791;5028.440150077715;282451.1564040134
Batched-1;Workload_Low-energy skew;1x512_3x4096;103690024;8.596625116878366;5050.60794447147;97270.93726035455
Batched-1;Workload_Mid-energy skew;4x1024;104504210;24.088775444828048;7245.460514948009;239028.39528000873
Batched-1;Workload_High-energy skew;4x1024;115183540;110.25805289338955;72975.6052027573;1094069.9542891753
Batched-1;Workload_Uniform;4x1024;126667988;61.71839320277701;7213.6592187972665;612420.0260950914
Batched-1;Workload_Low-energy skew;4x1024;104530086;16.602736693793354;7245.460514948009;164745.83850321878
Batched-1;Workload_Mid-energy skew;4x512;104360153;36.065651421985095;8110.649061021019;342281.71020867664
Batched-1;Workload_High-energy skew;4x512;115062910;186.62748018101277;104449.13906208046;1771191.440322998
Batched-1;Workload_Uniform;4x512;125670406;101.08049160015334;8075.050336518671;959306.2143484207
Batched-1;Workload_Low-energy skew;4x512;105286529;25.666123247852394;8110.649061021019;243584.8019743893
Batched-1;Workload_Mid-energy skew;3x4096;80222719;10.964301938869921;5050.60794447147;89375.6000854876
Batched-1;Workload_High-energy skew;3x4096;88172374;41.71226121601318;41723.36141736994;340017.8504650006
Batched-1;Workload_Uniform;3x4096;96254107;24.962509602791;5028.440150077715;203482.1083757151
Batched-1;Workload_Low-energy skew;3x4096;80672984;8.596625116878366;5050.60794447147;70075.46242475788
Batched-2;Workload_Mid-energy skew;4x2304;240825256;14.829719790493572;5774.560470519923;162384.17189545702
Batched-2;Workload_High-energy skew;4x2304;290351167;60.937577011810625;51351.251429743956;667261.2915263429
Batched-2;Workload_Uniform;4x2304;356458734;35.384423574136676;5749.215151573733;387456.43216857
Batched-2;Workload_Low-energy skew;4x2304;306343617;10.759647638531618;5774.560470519923;117817.22759117052
Batched-2;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;296651732;36.065651421985095;8110.649061021019;397924.2333873855
Batched-2;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;287349253;186.62748018101277;104449.13906208046;2059122.5737511283
Batched-2;Workload_Uniform;1x512_1x1024_1x2304_1x4096;292253117;101.08049160015334;8075.050336518671;1115254.419219837
Batched-2;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;242820678;25.666123247852394;8110.649061021019;283182.8073179351
Batched-2;Workload_Mid-energy skew;4x1024_1x2304;374245736;24.088775444828048;7245.460514948009;326951.7435258633
Batched-2;Workload_High-energy skew;4x1024_1x2304;387831826;110.25805289338955;72975.6052027573;1496508.7251456962
Batched-2;Workload_Uniform;4x1024_1x2304;449353915;61.71839320277701;7213.6592187972665;837690.4135903359
Batched-2;Workload_Low-energy skew;4x1024_1x2304;376774183;16.602736693793354;7245.460514948009;225345.35729179374
Batched-2;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;376868208;36.065651421985095;8110.649061021019;512018.1367902777
Batched-2;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;388099273;186.62748018101277;104449.13906208046;2649519.720525461
Batched-2;Workload_Uniform;2x512_1x1024_1x2304_1x4096;450752970;101.08049160015334;8075.050336518671;1435023.1573359775
Batched-2;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;374889855;25.666123247852394;8110.649061021019;364377.7413093982
Batched-2;Workload_Mid-energy skew;3x1024_2x4096;379322128;24.088775444828048;7245.460514948009;355712.120509494
Batched-2;Workload_High-energy skew;3x1024_2x4096;388213069;110.25805289338955;72975.6052027573;1628149.4212017432
Batched-2;Workload_Uniform;3x1024_2x4096;450379550;61.71839320277701;7213.6592187972665;911378.0221365364
Batched-2;Workload_Low-energy skew;3x1024_2x4096;376093050;16.602736693793354;7245.460514948009;245167.907730985
Batched-2;Workload_Mid-energy skew;2x2304_2x4096;241553966;14.829719790493572;5774.560470519923;175012.64372858207
Batched-2;Workload_High-energy skew;2x2304_2x4096;253168299;60.937577011810625;51351.251429743956;719153.6054570383
Batched-2;Workload_Uniform;2x2304_2x4096;289348566;35.384423574136676;5749.215151573733;417588.57240791555
Batched-2;Workload_Low-energy skew;2x2304_2x4096;242154879;10.759647638531618;5774.560470519923;126979.76802060264
Batched-2;Workload_Mid-energy skew;1x512_3x4096;241244439;10.964301938869921;5050.60794447147;124061.23467050446
Batched-2;Workload_High-energy skew;1x512_3x4096;251248865;41.71226121601318;41723.36141736994;471974.8376329886
Batched-2;Workload_Uniform;1x512_3x4096;291952339;24.962509602791;5028.440150077715;282451.1564040134
Batched-2;Workload_Low-energy skew;1x512_3x4096;240937179;8.596625116878366;5050.60794447147;97270.93726035455
Batched-2;Workload_Mid-energy skew;4x1024;241391183;24.088775444828048;7245.460514948009;239028.39528000873
Batched-2;Workload_High-energy skew;4x1024;252099056;110.25805289338955;72975.6052027573;1094069.9542891753
Batched-2;Workload_Uniform;4x1024;289506273;61.71839320277701;7213.6592187972665;612420.0260950914
Batched-2;Workload_Low-energy skew;4x1024;241090558;16.602736693793354;7245.460514948009;164745.83850321878
Batched-2;Workload_Mid-energy skew;4x512;241874895;36.065651421985095;8110.649061021019;342281.71020867664
Batched-2;Workload_High-energy skew;4x512;252975797;186.62748018101277;104449.13906208046;1771191.440322998
Batched-2;Workload_Uniform;4x512;289591538;101.08049160015334;8075.050336518671;959306.2143484207
Batched-2;Workload_Low-energy skew;4x512;241596777;25.666123247852394;8110.649061021019;243584.8019743893
Batched-2;Workload_Mid-energy skew;3x4096;139054708;10.964301938869921;5050.60794447147;89375.6000854876
Batched-2;Workload_High-energy skew;3x4096;145445909;41.71226121601318;41723.36141736994;340017.8504650006
Batched-2;Workload_Uniform;3x4096;165268930;24.962509602791;5028.440150077715;203482.1083757151
Batched-2;Workload_Low-energy skew;3x4096;137525411;8.596625116878366;5050.60794447147;70075.46242475788
Batched-3;Workload_Mid-energy skew;4x2304;692416089;14.829719790493572;5774.560470519923;162384.17189545702
Batched-3;Workload_High-energy skew;4x2304;736464321;60.937577011810625;51351.251429743956;667261.2915263429
Batched-3;Workload_Uniform;4x2304;907948901;35.384423574136676;5749.215151573733;387456.43216857
Batched-3;Workload_Low-energy skew;4x2304;714232658;10.759647638531618;5774.560470519923;117817.22759117052
Batched-3;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;805746688;36.065651421985095;8110.649061021019;397924.2333873855
Batched-3;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;733031634;186.62748018101277;104449.13906208046;2059122.5737511283
Batched-3;Workload_Uniform;1x512_1x1024_1x2304_1x4096;907663887;101.08049160015334;8075.050336518671;1115254.419219837
Batched-3;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;694286059;25.666123247852394;8110.649061021019;283182.8073179351
Batched-3;Workload_Mid-energy skew;4x1024_1x2304;1343244498;24.088775444828048;7245.460514948009;326951.7435258633
Batched-3;Workload_High-energy skew;4x1024_1x2304;1400138954;110.25805289338955;72975.6052027573;1496508.7251456962
Batched-3;Workload_Uniform;4x1024_1x2304;1783110076;61.71839320277701;7213.6592187972665;837690.4135903359
Batched-3;Workload_Low-energy skew;4x1024_1x2304;1339661992;16.602736693793354;7245.460514948009;225345.35729179374
Batched-3;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;1343123395;36.065651421985095;8110.649061021019;512018.1367902777
Batched-3;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;1402594004;186.62748018101277;104449.13906208046;2649519.720525461
Batched-3;Workload_Uniform;2x512_1x1024_1x2304_1x4096;1770152691;101.08049160015334;8075.050336518671;1435023.1573359775
Batched-3;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;1350729431;25.666123247852394;8110.649061021019;364377.7413093982
Batched-3;Workload_Mid-energy skew;3x1024_2x4096;1339265922;24.088775444828048;7245.460514948009;355712.120509494
Batched-3;Workload_High-energy skew;3x1024_2x4096;1407525776;110.25805289338955;72975.6052027573;1628149.4212017432
Batched-3;Workload_Uniform;3x1024_2x4096;1772684648;61.71839320277701;7213.6592187972665;911378.0221365364
Batched-3;Workload_Low-energy skew;3x1024_2x4096;1345367144;16.602736693793354;7245.460514948009;245167.907730985
Batched-3;Workload_Mid-energy skew;2x2304_2x4096;696496713;14.829719790493572;5774.560470519923;175012.64372858207
Batched-3;Workload_High-energy skew;2x2304_2x4096;737239658;60.937577011810625;51351.251429743956;719153.6054570383
Batched-3;Workload_Uniform;2x2304_2x4096;1084005019;35.384423574136676;5749.215151573733;417588.57240791555
Batched-3;Workload_Low-energy skew;2x2304_2x4096;792173696;10.759647638531618;5774.560470519923;126979.76802060264
Batched-3;Workload_Mid-energy skew;1x512_3x4096;695261593;10.964301938869921;5050.60794447147;124061.23467050446
Batched-3;Workload_High-energy skew;1x512_3x4096;729240210;41.71226121601318;41723.36141736994;471974.8376329886
Batched-3;Workload_Uniform;1x512_3x4096;914453104;24.962509602791;5028.440150077715;282451.1564040134
Batched-3;Workload_Low-energy skew;1x512_3x4096;691358289;8.596625116878366;5050.60794447147;97270.93726035455
Batched-3;Workload_Mid-energy skew;4x1024;692001472;24.088775444828048;7245.460514948009;239028.39528000873
Batched-3;Workload_High-energy skew;4x1024;730020656;110.25805289338955;72975.6052027573;1094069.9542891753
Batched-3;Workload_Uniform;4x1024;911226954;61.71839320277701;7213.6592187972665;612420.0260950914
Batched-3;Workload_Low-energy skew;4x1024;695501208;16.602736693793354;7245.460514948009;164745.83850321878
Batched-3;Workload_Mid-energy skew;4x512;691068068;36.065651421985095;8110.649061021019;342281.71020867664
Batched-3;Workload_High-energy skew;4x512;730229980;186.62748018101277;104449.13906208046;1771191.440322998
Batched-3;Workload_Uniform;4x512;908834009;101.08049160015334;8075.050336518671;959306.2143484207
Batched-3;Workload_Low-energy skew;4x512;692812954;25.666123247852394;8110.649061021019;243584.8019743893
Batched-3;Workload_Mid-energy skew;3x4096;296548575;10.964301938869921;5050.60794447147;89375.6000854876
Batched-3;Workload_High-energy skew;3x4096;317262110;41.71226121601318;41723.36141736994;340017.8504650006
Batched-3;Workload_Uniform;3x4096;385939339;24.962509602791;5028.440150077715;203482.1083757151
Batched-3;Workload_Low-energy skew;3x4096;299702299;8.596625116878366;5050.60794447147;70075.46242475788
Batched-4;Workload_Mid-energy skew;4x2304;2147795482;14.829719790493572;5774.560470519923;162384.17189545702
Batched-4;Workload_High-energy skew;4x2304;2336600006;60.937577011810625;51351.251429743956;667261.2915263429
Batched-4;Workload_Uniform;4x2304;3162510752;35.384423574136676;5749.215151573733;387456.43216857
Batched-4;Workload_Low-energy skew;4x2304;2150660910;10.759647638531618;5774.560470519923;117817.22759117052
Batched-4;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;2421605961;36.065651421985095;8110.649061021019;397924.2333873855
Batched-4;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;2333180456;186.62748018101277;104449.13906208046;2059122.5737511283
Batched-4;Workload_Uniform;1x512_1x1024_1x2304_1x4096;3160155276;101.08049160015334;8075.050336518671;1115254.419219837
Batched-4;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;2146400944;25.666123247852394;8110.649061021019;283182.8073179351
Batched-4;Workload_Mid-energy skew;4x1024_1x2304;5237930276;24.088775444828048;7245.460514948009;326951.7435258633
Batched-4;Workload_High-energy skew;4x1024_1x2304;5682431470;110.25805289338955;72975.6052027573;1496508.7251456962
Batched-4;Workload_Uniform;4x1024_1x2304;7679946835;61.71839320277701;7213.6592187972665;837690.4135903359
Batched-4;Workload_Low-energy skew;4x1024_1x2304;5202727179;16.602736693793354;7245.460514948009;225345.35729179374
Batched-4;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;5516068220;36.065651421985095;8110.649061021019;512018.1367902777
Batched-4;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;5575288953;186.62748018101277;104449.13906208046;2649519.720525461
Batched-4;Workload_Uniform;2x512_1x1024_1x2304_1x4096;7715250413;101.08049160015334;8075.050336518671;1435023.1573359775
Batched-4;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;5211172499;25.666123247852394;8110.649061021019;364377.7413093982
Batched-4;Workload_Mid-energy skew;3x1024_2x4096;5472076529;24.088775444828048;7245.460514948009;355712.120509494
Batched-4;Workload_High-energy skew;3x1024_2x4096;5591284188;110.25805289338955;72975.6052027573;1628149.4212017432
Batched-4;Workload_Uniform;3x1024_2x4096;7846938230;61.71839320277701;7213.6592187972665;911378.0221365364
Batched-4;Workload_Low-energy skew;3x1024_2x4096;5225925706;16.602736693793354;7245.460514948009;245167.907730985
Batched-4;Workload_Mid-energy skew;2x2304_2x4096;2159135578;14.829719790493572;5774.560470519923;175012.64372858207
Batched-4;Workload_High-energy skew;2x2304_2x4096;2328204579;60.937577011810625;51351.251429743956;719153.6054570383
Batched-4;Workload_Uniform;2x2304_2x4096;3170482485;35.384423574136676;5749.215151573733;417588.57240791555
Batched-4;Workload_Low-energy skew;2x2304_2x4096;2146582324;10.759647638531618;5774.560470519923;126979.76802060264
Batched-4;Workload_Mid-energy skew;1x512_3x4096;2148225160;10.964301938869921;5050.60794447147;124061.23467050446
Batched-4;Workload_High-energy skew;1x512_3x4096;2337264650;41.71226121601318;41723.36141736994;471974.8376329886
Batched-4;Workload_Uniform;1x512_3x4096;3438147765;24.962509602791;5028.440150077715;282451.1564040134
Batched-4;Workload_Low-energy skew;1x512_3x4096;2157597135;8.596625116878366;5050.60794447147;97270.93726035455
Batched-4;Workload_Mid-energy skew;4x1024;2165458840;24.088775444828048;7245.460514948009;239028.39528000873
Batched-4;Workload_High-energy skew;4x1024;2334302595;110.25805289338955;72975.6052027573;1094069.9542891753
Batched-4;Workload_Uniform;4x1024;3160022378;61.71839320277701;7213.6592187972665;612420.0260950914
Batched-4;Workload_Low-energy skew;4x1024;2153040514;16.602736693793354;7245.460514948009;164745.83850321878
Batched-4;Workload_Mid-energy skew;4x512;2151152507;36.065651421985095;8110.649061021019;342281.71020867664
Batched-4;Workload_High-energy skew;4x512;2343169497;186.62748018101277;104449.13906208046;1771191.440322998
Batched-4;Workload_Uniform;4x512;3167878941;101.08049160015334;8075.050336518671;959306.2143484207
Batched-4;Workload_Low-energy skew;4x512;2426782732;25.666123247852394;8110.649061021019;243584.8019743893
Batched-4;Workload_Mid-energy skew;3x4096;698352125;10.964301938869921;5050.60794447147;89375.6000854876
Batched-4;Workload_High-energy skew;3x4096;766676258;41.71226121601318;41723.36141736994;340017.8504650006
Batched-4;Workload_Uniform;3x4096;997079989;24.962509602791;5028.440150077715;203482.1083757151
Batched-4;Workload_Low-energy skew;3x4096;693128623;8.596625116878366;5050.60794447147;70075.46242475788
Random;Workload_Uniform;4x2304;177608;21.2884542235578;135705.6847951339;165107.34238328866
Random;Workload_Uniform;1x512_1x1024_1x2304_1x4096;163948;55.85772514322;128991.69641971804;533364.1022581295
Random;Workload_Uniform;4x1024_1x2304;149995;30.935648766266464;26484.41887637267;323920.52204279206
Random;Workload_Uniform;2x512_1x1024_1x2304_1x4096;137834;35.35678492038863;31405.29928534777;392938.97407985054
Random;Workload_Uniform;3x1024_2x4096;133802;14.4279625415802;91099.3001367745;100284.82067980786
Random;Workload_Uniform;2x2304_2x4096;129116;17.34284425594466;18939.100906973315;141731.50084881092
Random;Workload_Uniform;1x512_3x4096;143728;8.380651732482862;50464.59475416322;15198.124348162768
Random;Workload_Uniform;4x1024;135672;29.829602321170896;101498.31075479873;180006.68557576055
Random;Workload_Uniform;4x512;146887;69.08315633978974;25334.64458987925;544939.9324410511
Random;Workload_Uniform;3x4096;128891;12.33786903932218;53728.05654343647;45329.791965967626
Round-Robin;Workload_Uniform;4x2304;1043444;11.040628042309786;24251.453894131366;24993.88206718759
Round-Robin;Workload_Uniform;1x512_1x1024_1x2304_1x4096;1032225;22.952761439022524;27488.414890131262;137076.9168617866
Round-Robin;Workload_Uniform;4x1024_1x2304;1204958;29.713307980707533;107939.56935453045;285935.39349505445
Round-Robin;Workload_Uniform;2x512_1x1024_1x2304_1x4096;1171031;50.025599963336404;107394.50467407782;566649.3413054936
Round-Robin;Workload_Uniform;3x1024_2x4096;1245961;29.713307980707533;104798.70646864208;323817.25689662196
Round-Robin;Workload_Uniform;2x2304_2x4096;1065465;7.700285799456472;22731.26015846656;609.5728729410217
Round-Robin;Workload_Uniform;1x512_3x4096;1048332;30.344706498106326;24423.884369336563;295125.63490917964
Round-Robin;Workload_Uniform;4x1024;1025835;19.093098208909765;30428.80103465092;37332.77461616344
Round-Robin;Workload_Uniform;4x512;1029344;30.344706498106326;34062.338208941;46768.92457383892
Round-Robin;Workload_Uniform;3x4096;922552;11.612590939684813;15670.550222228288;36302.13696754962
Greedy;Workload_Uniform;4x2304;272764498;35.384423574136676;5749.215151573733;387456.43216857
Greedy;Workload_Uniform;1x512_1x1024_1x2304_1x4096;273271216;101.08049160015334;8075.050336518671;1115254.419219837
Greedy;Workload_Uniform;4x1024_1x2304;340091000;61.71839320277701;7213.6592187972665;837690.4135903359
Greedy;Workload_Uniform;2x512_1x1024_1x2304_1x4096;337403705;101.08049160015334;8075.050336518671;1435023.1573359775
Greedy;Workload_Uniform;3x1024_2x4096;340167388;61.71839320277701;7213.6592187972665;911378.0221365364
Greedy;Workload_Uniform;2x2304_2x4096;269174207;35.384423574136676;5749.215151573733;417588.57240791555
Greedy;Workload_Uniform;1x512_3x4096;272906661;24.962509602791;5028.440150077715;282451.1564040134
Greedy;Workload_Uniform;4x1024;272689132;61.71839320277701;7213.6592187972665;612420.0260950914
Greedy;Workload_Uniform;4x512;270921010;101.08049160015334;8075.050336518671;959306.2143484207
Greedy;Workload_Uniform;3x4096;202263207;24.962509602791;5028.440150077715;203482.1083757151
Batched-1;Workload_Uniform;4x2304;125807210;35.384423574136676;5749.215151573733;387456.43216857
Batched-1;Workload_Uniform;1x512_1x1024_1x2304_1x4096;124980785;101.08049160015334;8075.050336518671;1115254.419219837
Batched-1;Workload_Uniform;4x1024_1x2304;153859051;61.71839320277701;7213.6592187972665;837690.4135903359
Batched-1;Workload_Uniform;2x512_1x1024_1x2304_1x4096;156655485;101.08049160015334;8075.050336518671;1435023.1573359775
Batched-1;Workload_Uniform;3x1024_2x4096;154796073;61.71839320277701;7213.6592187972665;911378.0221365364
Batched-1;Workload_Uniform;2x2304_2x4096;125640399;35.384423574136676;5749.215151573733;417588.57240791555
Batched-1;Workload_Uniform;1x512_3x4096;126078015;24.962509602791;5028.440150077715;282451.1564040134
Batched-1;Workload_Uniform;4x1024;124930522;61.71839320277701;7213.6592187972665;612420.0260950914
Batched-1;Workload_Uniform;4x512;125025279;101.08049160015334;8075.050336518671;959306.2143484207
Batched-1;Workload_Uniform;3x4096;101556235;24.962509602791;5028.440150077715;203482.1083757151
Batched-2;Workload_Uniform;4x2304;303695037;35.384423574136676;5749.215151573733;387456.43216857
Batched-2;Workload_Uniform;1x512_1x1024_1x2304_1x4096;357883928;101.08049160015334;8075.050336518671;1115254.419219837
Batched-2;Workload_Uniform;4x1024_1x2304;553980423;61.71839320277701;7213.6592187972665;837690.4135903359
Batched-2;Workload_Uniform;2x512_1x1024_1x2304_1x4096;512583416;101.08049160015334;8075.050336518671;1435023.1573359775
Batched-2;Workload_Uniform;3x1024_2x4096;455999752;61.71839320277701;7213.6592187972665;911378.0221365364
Batched-2;Workload_Uniform;2x2304_2x4096;295526602;35.384423574136676;5749.215151573733;417588.57240791555
Batched-2;Workload_Uniform;1x512_3x4096;293120398;24.962509602791;5028.440150077715;282451.1564040134
Batched-2;Workload_Uniform;4x1024;291465706;61.71839320277701;7213.6592187972665;612420.0260950914
Batched-2;Workload_Uniform;4x512;292150229;101.08049160015334;8075.050336518671;959306.2143484207
Batched-2;Workload_Uniform;3x4096;184716527;24.962509602791;5028.440150077715;203482.1083757151
Batched-3;Workload_Uniform;4x2304;945150754;35.384423574136676;5749.215151573733;387456.43216857
Batched-3;Workload_Uniform;1x512_1x1024_1x2304_1x4096;926352426;101.08049160015334;8075.050336518671;1115254.419219837
Batched-3;Workload_Uniform;4x1024_1x2304;1812472641;61.71839320277701;7213.6592187972665;837690.4135903359
Batched-3;Workload_Uniform;2x512_1x1024_1x2304_1x4096;1811156123;101.08049160015334;8075.050336518671;1435023.1573359775
Batched-3;Workload_Uniform;3x1024_2x4096;1809017375;61.71839320277701;7213.6592187972665;911378.0221365364
Batched-3;Workload_Uniform;2x2304_2x4096;929231649;35.384423574136676;5749.215151573733;417588.57240791555
Batched-3;Workload_Uniform;1x512_3x4096;920296359;24.962509602791;5028.440150077715;282451.1564040134
Batched-3;Workload_Uniform;4x1024;928505858;61.71839320277701;7213.6592187972665;612420.0260950914
Batched-3;Workload_Uniform;4x512;916305206;101.08049160015334;8075.050336518671;959306.2143484207
Batched-3;Workload_Uniform;3x4096;393309848;24.962509602791;5028.440150077715;203482.1083757151
Batched-4;Workload_Uniform;4x2304;3185616435;35.384423574136676;5749.215151573733;387456.43216857
Batched-4;Workload_Uniform;1x512_1x1024_1x2304_1x4096;3192108773;101.08049160015334;8075.050336518671;1115254.419219837
Batched-4;Workload_Uniform;4x1024_1x2304;8019317828;61.71839320277701;7213.6592187972665;837690.4135903359
Batched-4;Workload_Uniform;2x512_1x1024_1x2304_1x4096;7785356956;101.08049160015334;8075.050336518671;1435023.1573359775
Batched-4;Workload_Uniform;3x1024_2x4096;7915942172;61.71839320277701;7213.6592187972665;911378.0221365364
Batched-4;Workload_Uniform;2x2304_2x4096;3229406625;35.384423574136676;5749.215151573733;417588.57240791555
Batched-4;Workload_Uniform;1x512_3x4096;3195574012;24.962509602791;5028.440150077715;282451.1564040134
Batched-4;Workload_Uniform;4x1024;3191835790;61.71839320277701;7213.6592187972665;612420.0260950914
Batched-4;Workload_Uniform;4x512;3179917332;101.08049160015334;8075.050336518671;959306.2143484207
Batched-4;Workload_Uniform;3x4096;1014198279;24.962509602791;5028.440150077715;203482.1083757151
Random;Workload_Large;4x2304;187953;56.56532976421309;66429.92000272614;350656.14485530264
Random;Workload_Medium;4x2304;150776;15.859307119134945;170734.67645355046;44049.39689432968
Random;Workload_Small;4x2304;135656;10.776814583785429;56603.28410179222;87504.13086193889
Random;Workload_Uniform;4x2304;137281;13.74623155014983;25855.45016862402;64576.59898094501
Random;Workload_Large;1x512_1x1024_1x2304_1x4096;146179;141.85821969664067;64008.06237954733;1203256.9904967353
Random;Workload_Medium;1x512_1x1024_1x2304_1x4096;136039;49.08808470815723;122395.13813225157;359200.79133612284
Random;Workload_Small;1x512_1x1024_1x2304_1x4096;119537;12.09356451034546;117949.06104199795;97303.82655309196
Random;Workload_Uniform;1x512_1x1024_1x2304_1x4096;130887;24.708394550382906;22119.82026747153;161506.32241147768
Random;Workload_Large;4x1024_1x2304;143482;94.48868824548161;97701.3589178143;876212.4518527813
Random;Workload_Medium;4x1024_1x2304;120629;28.719591410718728;193807.86118730722;189804.99553008343
Random;Workload_Small;4x1024_1x2304;117060;21.70505213737488;111151.03500228358;263139.682493187
Random;Workload_Uniform;4x1024_1x2304;126528;21.70505213737488;172593.220026999;171349.87242984457
Random;Workload_Large;2x512_1x1024_1x2304_1x4096;141863;100.97507793728404;128933.7537699409;947493.3164180175
Random;Workload_Medium;2x512_1x1024_1x2304_1x4096;135309;50.025599963336404;96682.82071464774;556453.7340314847
Random;Workload_Small;2x512_1x1024_1x2304_1x4096;125309;30.515645278167977;80259.0939577594;382827.83682755625
Random;Workload_Uniform;2x512_1x1024_1x2304_1x4096;131449;35.5597367018341;108208.71407070119;419860.37754077837
Random;Workload_Large;3x1024_2x4096;145912;71.4861664205285;135599.55634971446;672024.984274638
Random;Workload_Medium;3x1024_2x4096;119635;29.829602321170896;98216.55476572341;313852.5310610966
Random;Workload_Small;3x1024_2x4096;114030;28.719591410718728;91404.2575666776;414452.7006897691
Random;Workload_Uniform;3x1024_2x4096;124314;44.85416759226358;99316.03817851012;598374.6643499818
Random;Workload_Large;2x2304_2x4096;144409;53.10566712990234;19121.07037985044;400250.0327765954
Random;Workload_Medium;2x2304_2x4096;119715;19.89362117070036;17198.227829087395;134071.92102625236
Random;Workload_Small;2x2304_2x4096;119660;12.09356451034546;74990.22024536903;120460.66622854969
Random;Workload_Uniform;2x2304_2x4096;130577;11.612590939684813;22784.093401771675;66276.06486028076
Random;Workload_Large;1x512_3x4096;143613;37.917594807276494;23477.03425033525;150736.49245465314
Random;Workload_Medium;1x512_3x4096;130945;17.34340085562981;64761.473637711104;119384.40765885997
Random;Workload_Small;1x512_3x4096;118787;7.00629890731417;50439.45046617984;58587.379767323655
Random;Workload_Uniform;1x512_3x4096;119945;49.89248124085208;25746.76281678141;551860.5325074254
Random;Workload_Large;4x1024;146960;99.10001510829444;29367.697786421082;547067.8754480488
Random;Workload_Medium;4x1024;132825;44.84630892342673;158610.0786339096;285149.5281454068
Random;Workload_Small;4x1024;119162;18.98564471162185;79108.3631107524;138242.77503935478
Random;Workload_Uniform;4x1024;131886;22.94700394110363;116292.0099720273;74057.00550754016
Random;Workload_Large;4x512;147351;140.51255701617612;129265.06496484899;551610.5599266198
Random;Workload_Medium;4x512;132966;56.66415084065619;131857.126276452;233296.77272179507
Random;Workload_Small;4x512;118542;49.08808470815723;126363.80807050042;454852.55400139024
Random;Workload_Uniform;4x512;122316;58.65810182590696;123488.55389369625;390355.93550279393
Random;Workload_Large;3x4096;138648;42.85614351365214;15140.95985481271;158669.02358274267
Random;Workload_Medium;3x4096;122600;14.503867414702544;54305.05454544813;34968.329880253776
Random;Workload_Small;3x4096;113338;7.370271149870598;7898.917766980294;40873.29560711417
Random;Workload_Uniform;3x4096;117950;11.962410199134542;12815.286773236277;40579.46895034655
Round-Robin;Workload_Large;4x2304;2617714;32.5798961783605;23244.681502657688;0.0
Round-Robin;Workload_Medium;4x2304;1062316;16.46977514673264;72232.11048771918;54357.59843285651
Round-Robin;Workload_Small;4x2304;458290;12.09356451034546;127894.73401595345;96574.92139913511
Round-Robin;Workload_Uniform;4x2304;1093743;11.040628042309786;24251.453894131366;24993.88206718759
Round-Robin;Workload_Large;1x512_1x1024_1x2304_1x4096;2581757;96.99166745383454;26347.26362895037;667111.7422429682
Round-Robin;Workload_Medium;1x512_1x1024_1x2304_1x4096;1086081;48.4657800841362;128898.08017563238;398754.2373823019
Round-Robin;Workload_Small;1x512_1x1024_1x2304_1x4096;448352;26.113783359527588;183912.45041401032;237012.42179295298
Round-Robin;Workload_Uniform;1x512_1x1024_1x2304_1x4096;1057670;22.952761439022524;27488.414890131262;137076.9168617866
Round-Robin;Workload_Large;4x1024_1x2304;2981880;56.673020428887305;102220.26627879543;242009.472503156
