Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
230;1637345490.250601005;1618.092041;2066.900879;211.014999;3896.007812
231;1637345490.270661259;1633.621948;2071.334961;211.014999;3915.971680
232;1637345490.290721264;1596.364990;2070.487061;212.210999;3879.062988
233;1637345490.310780998;1601.472046;2070.617920;212.179993;3884.270020
234;1637345490.330840982;1626.447021;2067.779053;212.259003;3906.485107
235;1637345490.350901047;1584.812988;2073.062012;212.220001;3870.094971
236;1637345490.370960491;1591.102051;2070.518066;212.242004;3873.862061
237;1637345490.391020535;1617.047974;2073.763916;215.444000;3906.255859
238;1637345490.411080150;1625.225952;2070.487061;212.149002;3907.861816
239;1637345490.431140264;1582.583008;2072.100098;215.554993;3870.238037
240;1637345490.451200688;1615.077026;2067.725098;208.916000;3891.718262
241;1637345490.471259983;1622.581055;2070.403076;212.210999;3905.195068
242;1637345490.491319847;1576.631958;2067.876953;208.916000;3853.424805
243;1637345490.511379701;1594.417969;2068.791016;212.166000;3875.375000
244;1637345490.531439236;1608.129028;2071.185059;213.171005;3892.484863
245;1637345490.551499400;1636.791992;2068.791016;212.188995;3917.771973
246;1637345490.571559374;1602.391968;2072.020020;214.309998;3888.722168
247;1637345490.591619109;1605.714966;2068.725098;212.248993;3886.688965
248;1637345490.611678623;1625.262939;2069.522949;212.188995;3906.974854
249;1637345490.631738537;1581.558960;2065.025879;212.149002;3858.733887
250;1637345490.651798812;1604.131958;2065.525879;208.962997;3878.620605
251;1637345490.671858426;1623.880981;2067.107910;207.197006;3898.186035
252;1637345490.691918150;1631.155029;2068.529053;211.014999;3910.698975
253;1637345490.711978355;1607.338989;2072.687012;214.563004;3894.588867
254;1637345490.732038479;1619.067017;2069.638916;212.149002;3900.854980
255;1637345490.752097853;1635.781982;2067.779053;210.432007;3913.992920
256;1637345490.772157418;1592.446045;2070.518066;212.179993;3875.144043
257;1637345490.792217802;1603.740967;2068.445068;212.158005;3884.343994
258;1637345490.812277636;1620.958008;2070.518066;212.242004;3903.718018
259;1637345490.832337421;1634.770020;2065.141113;212.188995;3912.100098
260;1637345490.852397035;1601.142944;2070.487061;212.210999;3883.840820
261;1637345490.872456859;1622.691040;2073.813965;215.537994;3912.042969
262;1637345490.892516864;1627.725952;2069.669922;211.360992;3908.756836
263;1637345490.912576628;1594.625000;2069.406982;212.242004;3876.273926
264;1637345490.932636632;1608.366943;2070.518066;212.240005;3891.125000
265;1637345490.952696477;1630.552979;2072.313965;212.179993;3915.046875
266;1637345490.972756511;1594.053955;2072.313965;212.220001;3878.587891
267;1637345490.992816615;1593.395996;2069.406982;212.242004;3875.044922
268;1637345491.012876150;1619.900024;2070.520996;212.149002;3902.569824
269;1637345491.032936574;1614.594971;2073.566895;215.554993;3903.716797
270;1637345491.052996108;1585.060059;2070.125977;208.916000;3864.102051
271;1637345491.073055893;1603.453979;2065.803955;212.242004;3881.500000
272;1637345491.093115607;1633.010986;2067.107910;212.223007;3912.341797
273;1637345491.113175841;1584.006958;2070.518066;211.391006;3865.916016
274;1637345491.133235596;1596.188965;2070.617920;212.223007;3879.029785
275;1637345491.153295640;1603.052979;2074.134033;215.444000;3892.631104
276;1637345491.173355234;1620.579956;2068.791016;212.166000;3901.537109
277;1637345491.193415469;1586.812012;2069.424072;211.313004;3867.549072
278;1637345491.213475193;1595.961060;2068.594971;211.330002;3875.886230
279;1637345491.233535187;1629.961060;2067.711914;212.242004;3909.915039
280;1637345491.253595282;1591.413940;2068.625977;212.197006;3872.236816
281;1637345491.273655306;1595.494995;2074.270996;212.126999;3881.893066
282;1637345491.293715410;1607.562988;2070.518066;212.242004;3890.322998
283;1637345491.313775835;1630.238037;2072.312012;212.242004;3914.791992
284;1637345491.333835909;1602.645996;2068.625977;212.242004;3883.513916
285;1637345491.353895743;1601.796997;2070.496094;211.376999;3883.669922
286;1637345491.373956108;1619.949951;2068.594971;212.210999;3900.755859
287;1637345491.394015832;1579.923950;2071.135986;212.149002;3863.208984
288;1637345491.414066675;1605.826050;2069.604004;212.279999;3887.709961
289;1637345491.434126870;1607.490967;2066.931885;212.179993;3886.602783
290;1637345491.454186774;1635.380981;2067.919922;212.210999;3915.511719
291;1637345491.474247028;1590.512939;2067.779053;212.242004;3870.533936
292;1637345491.494306743;1607.586060;2068.725098;211.360001;3887.671387
293;1637345491.514366497;1627.604980;2069.291992;212.220001;3909.116943
294;1637345491.534426491;1585.806030;2071.336914;213.384995;3870.527832
295;1637345491.554486816;1598.280029;2072.313965;212.242004;3882.835938
296;1637345491.574546430;1618.467041;2068.378906;211.026993;3897.873047
297;1637345491.594606054;1628.332031;2071.687012;212.149002;3912.167969
298;1637345491.614666419;1591.511963;2066.865967;212.242004;3870.619873
299;1637345491.634726483;1606.001953;2071.872070;217.292007;3895.166016
300;1637345491.654787037;1633.548950;2071.300049;212.242004;3917.090820
301;1637345491.674846822;1594.405029;2067.156006;208.884003;3870.445068
302;1637345491.694907026;1604.682007;2069.669922;211.046005;3885.397949
303;1637345491.714966950;1621.720947;2067.779053;210.492996;3899.992920
304;1637345491.735026805;1628.118042;2067.156006;208.923996;3904.198242
305;1637345491.755086609;1595.579956;2069.375977;211.360001;3876.315918
306;1637345491.775146793;1603.510986;2074.629883;215.544006;3893.684814
307;1637345491.795206898;1632.109009;2067.928955;210.931000;3910.968750
308;1637345491.815267132;1601.223022;2065.172119;212.259003;3878.654297
309;1637345491.835326656;1616.323975;2068.625977;212.242004;3897.191895
310;1637345491.855386551;1621.822998;2074.563965;214.309998;3910.697021
311;1637345491.875446745;1587.453979;2073.420898;212.130005;3873.004883
312;1637345491.895506499;1597.274048;2066.900879;212.126999;3876.301758
313;1637345491.915566634;1617.816040;2074.302002;211.343994;3903.461914
314;1637345491.935627128;1619.296021;2069.472900;211.322006;3900.090820
315;1637345491.955686412;1581.235962;2065.987061;212.227997;3859.451172
316;1637345491.975746187;1599.125977;2074.072998;212.179993;3885.378906
317;1637345491.995805861;1626.364014;2069.669922;212.158005;3908.191895
318;1637345492.015865395;1600.536987;2069.621094;211.014999;3881.172852
319;1637345492.035925460;1592.993042;2071.074951;215.457001;3879.524902
320;1637345492.055985614;1613.447021;2068.791016;212.149002;3894.386963
321;1637345492.076045848;1630.249023;2070.839111;212.210999;3913.299072
322;1637345492.096105543;1584.503052;2070.487061;212.149002;3867.139160
