Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1637345555.279019193;1764.463013;2011.876953;212.179993;3988.520020
1;1637345555.299093699;1618.776978;2008.489014;212.197006;3839.462891
2;1637345555.319154243;1627.958984;2008.787964;212.188995;3848.936035
3;1637345555.339214697;1599.975952;2008.581055;213.108994;3821.666016
4;1637345555.359274542;1616.203003;2016.147949;215.475998;3847.827148
5;1637345555.379334286;1625.014038;2008.394043;216.414001;3849.822266
6;1637345555.399394160;1634.755981;2009.395996;213.139999;3857.291992
7;1637345555.419454335;1594.515991;2007.639038;213.095001;3815.250000
8;1637345555.439514529;1622.953003;2008.593994;211.408005;3842.955078
9;1637345555.459574613;1622.284058;2008.223999;212.259003;3842.767090
10;1637345555.479634388;1598.036987;2008.511963;213.139999;3819.688965
11;1637345555.499694552;1609.656982;2011.109009;212.166000;3832.931885
12;1637345555.519754786;1624.392944;2008.454956;210.968994;3843.816895
13;1637345555.539814861;1631.088013;2011.939941;212.242004;3855.270020
14;1637345555.559875345;1614.843018;2008.422974;212.242004;3835.508057
15;1637345555.579934959;1613.672974;2017.229980;216.352005;3847.254883
16;1637345555.599994814;1636.566040;2012.787964;215.537994;3864.892090
17;1637345555.620054588;1603.017944;2008.416992;211.929001;3823.363770
18;1637345555.640114062;1615.349976;2008.437012;213.126007;3836.913086
19;1637345555.660174067;1623.901001;2010.260986;212.143997;3846.306152
20;1637345555.680233691;1592.246948;2009.428955;212.205994;3813.881836
21;1637345555.700293195;1618.342041;2010.854004;215.537994;3844.734131
22;1637345555.720352970;1627.415039;2010.310059;212.242004;3849.967041
23;1637345555.740412674;1630.452026;2009.395996;213.156998;3853.004883
24;1637345555.760471988;1587.473999;2009.428955;213.087006;3809.989746
25;1637345555.780531822;1599.125977;2011.092041;213.078003;3823.295898
26;1637345555.800591277;1627.587036;2006.866943;213.046997;3847.500977
27;1637345555.820651331;1597.921021;2010.310059;213.156998;3821.388184
28;1637345555.840711776;1614.469971;2007.699951;213.139999;3835.309814
29;1637345555.860771790;1622.322021;2008.489014;211.960007;3842.770996
30;1637345555.880831904;1634.364990;2010.259033;213.024994;3857.648926
31;1637345555.900891599;1592.885986;2011.157959;213.095001;3817.138916
32;1637345555.920951073;1605.052002;2009.281982;215.240005;3829.573975
33;1637345555.941011427;1630.284058;2006.885010;211.912994;3849.082031
34;1637345555.961070571;1598.874023;2010.722046;215.505997;3825.102051
35;1637345555.981130386;1616.269043;2008.612061;212.242004;3837.123047
36;1637345556.001189470;1619.730957;2005.850952;213.104004;3838.686035
