Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1637345402.726735865;1728.572998;1727.142944;210.037003;3665.752930
1;1637345402.746808041;1628.589966;1727.828979;212.210999;3568.629883
2;1637345402.766868895;1636.921021;1726.980957;211.052994;3574.955078
3;1637345402.786929470;1583.234985;1729.904053;212.158005;3525.296875
4;1637345402.806989324;1598.395996;1727.859985;210.147995;3536.403809
5;1637345402.827049728;1612.509033;1728.770020;210.121994;3551.400879
6;1637345402.847109833;1583.625977;1726.194946;212.149002;3521.969971
7;1637345402.867169917;1593.905029;1728.770020;212.197006;3534.872070
8;1637345402.887229951;1615.421997;1726.208008;212.197006;3553.827148
9;1637345402.907289916;1628.083008;1724.738037;210.085999;3562.906982
10;1637345402.927349850;1612.037964;1722.197021;211.391006;3545.625977
11;1637345402.947410365;1608.348022;1727.142944;211.251007;3546.741943
12;1637345402.967470839;1625.097046;1729.718018;210.046005;3564.861084
13;1637345402.987530983;1589.739014;1726.503052;210.117004;3526.359131
14;1637345403.007591098;1599.410034;1729.687012;211.268005;3540.365234
15;1637345403.027651222;1618.769043;1723.719971;210.983994;3553.473145
16;1637345403.047711266;1636.074951;1732.852051;214.621994;3583.548828
17;1637345403.067771781;1597.197998;1730.574951;214.556000;3542.329102
18;1637345403.087831585;1618.208984;1729.666016;213.376007;3561.250977
19;1637345403.107891679;1630.999023;1727.173950;210.410004;3568.583008
20;1637345403.127951354;1595.885010;1724.482056;208.884003;3529.250977
21;1637345403.148011538;1607.511963;1724.530029;212.179993;3544.221924
22;1637345403.168071522;1624.647949;1728.612061;216.449997;3569.709961
23;1637345403.188131607;1637.562988;1729.687012;211.031006;3578.281006
24;1637345403.208191721;1596.381958;1726.484985;212.210999;3535.078125
25;1637345403.228251565;1601.603027;1726.911987;212.237000;3540.751953
26;1637345403.248311960;1625.072021;1726.163940;211.259003;3562.495117
27;1637345403.268371384;1593.181030;1733.750000;214.546005;3541.477051
28;1637345403.288431358;1605.228027;1729.634033;215.522995;3550.385010
29;1637345403.308491273;1624.729004;1727.081055;210.054993;3561.864990
30;1637345403.328551757;1634.521973;1724.808960;211.014999;3570.345947
31;1637345403.348611921;1590.512939;1733.618042;214.322998;3538.454102
32;1637345403.368672036;1624.536011;1730.192017;211.313004;3566.041016
33;1637345403.388731560;1629.939941;1728.770020;211.360992;3570.070801
34;1637345403.408791404;1586.505005;1727.218018;212.242004;3525.964844
35;1637345403.428851499;1609.713989;1723.682007;211.343994;3544.739990
36;1637345403.448912133;1604.963989;1726.177002;210.117004;3541.257812
