Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1753459369.176966480;1687.822021;2034.201050;209.503006;3931.526123
1;1753459369.201030884;1581.051025;2031.494019;210.445999;3822.990967
2;1753459369.225090998;1588.244019;2035.082031;211.276993;3834.603027
3;1753459369.249151212;1579.922974;2035.947998;211.343994;3827.214844
4;1753459369.273211336;1577.826050;2035.017944;209.296997;3822.141113
5;1753459369.297271490;1585.714966;2034.120972;211.229004;3831.064941
6;1753459369.321331174;1589.098999;2030.709961;207.184006;3826.993164
7;1753459369.345391018;1586.561035;2031.426025;210.352997;3828.340088
8;1753459369.369451032;1594.058960;2035.796021;210.179001;3840.034180
9;1753459369.393510816;1568.069946;2033.069946;210.147995;3811.288086
10;1753459369.417571050;1571.090942;2037.579956;211.276993;3819.947754
11;1753459369.441628454;1579.201050;2034.885986;209.563995;3823.650879
12;1753459369.465690068;1582.052979;2037.644043;209.550995;3829.248047
13;1753459369.489752182;1588.949951;2035.017944;211.322006;3835.289795
14;1753459369.513811946;1573.963989;2037.644043;211.281998;3822.890137
15;1753459369.537871060;1568.358032;2035.515991;209.503006;3813.376953
16;1753459369.561932295;1582.529053;2039.937012;214.639999;3837.105957
17;1753459369.585993259;1587.397949;2038.491943;209.250000;3835.139893
18;1753459369.610055203;1589.280029;2035.884033;210.462997;3835.626953
19;1753459369.634116247;1572.840942;2035.698975;209.498001;3818.038086
20;1753459369.658178031;1577.319946;2033.188965;210.509995;3821.019043
21;1753459369.682238335;1586.021973;2035.947998;211.380005;3833.350098
22;1753459369.706299949;1583.985962;2039.244019;212.807999;3836.038086
23;1753459369.730360683;1582.145020;2037.644043;211.343994;3831.133057
24;1753459369.754439849;1640.015015;2037.448975;209.218994;3886.683105
25;1753459369.778503704;1570.899048;2035.114014;211.281998;3817.294922
26;1753459369.802566318;1567.725952;2034.068970;210.440994;3812.235840
27;1753459369.826626462;1607.994019;2038.364014;212.539001;3858.896973
28;1753459369.850686036;1578.519043;2033.253052;210.492996;3822.265137
29;1753459369.874748190;1569.902954;2033.556030;210.425995;3813.884766
30;1753459369.898809994;1577.124023;2032.266968;207.057999;3816.448975
31;1753459369.922872179;1590.197021;2039.161987;213.800003;3843.158936
32;1753459369.946933533;1578.314941;2040.875977;212.873993;3832.064941
33;1753459369.970995897;1582.553955;2035.036011;209.572998;3827.162842
34;1753459369.995057991;1582.917969;2034.057007;209.542007;3826.517090
35;1753459370.019120115;1590.697998;2035.068970;210.393005;3836.159912
36;1753459370.043179619;1586.495972;2036.640991;210.432007;3833.568848
37;1753459370.067239833;1566.909058;2035.793945;210.147995;3812.851074
38;1753459370.091299707;1580.066040;2035.651978;212.815002;3828.533203
39;1753459370.115361712;1591.161987;2035.729980;209.589996;3836.481934
40;1753459370.139421806;1581.894043;2035.762939;210.378998;3828.035889
41;1753459370.163482130;1582.964966;2035.005005;209.197006;3827.166992
42;1753459370.187550145;1773.520996;2035.853027;209.481003;4018.854980
43;1753459370.211615959;1794.842041;2034.348022;207.175003;4036.364990
44;1753459370.235680754;1788.619995;2028.077026;207.149994;4023.847168
45;1753459370.259748118;1774.734009;2034.036011;210.492996;4019.263184
46;1753459370.283819053;1771.597046;2037.548950;211.268005;4020.414062
47;1753459370.307889438;1794.920044;2035.947998;210.410004;4041.277832
48;1753459370.331955493;1774.764038;2039.918945;213.789001;4028.472168
49;1753459370.356018027;1629.036987;2038.313965;212.791000;3880.142090
50;1753459370.380080972;1581.965942;2035.017944;210.445999;3827.429688
51;1753459370.404144616;1595.517944;2035.005005;211.246002;3841.769043
52;1753459370.428207820;1610.473022;2033.052002;209.572998;3853.098145
53;1753459370.452273695;1649.859009;2037.579956;209.250000;3896.688965
54;1753459370.476336909;1757.817017;2033.605957;209.511993;4000.935059
55;1753459370.500417765;1848.358032;2033.253052;211.281998;4092.893066
56;1753459370.524516203;1830.435059;2037.461060;211.322006;4079.218018
57;1753459370.548584718;1771.557007;3310.427979;211.380005;5293.365234
58;1753459370.572645932;1750.517944;3592.877930;209.595001;5552.990723
59;1753459370.596707756;1762.172974;3476.550049;209.595001;5448.317871
60;1753459370.620768220;1741.025024;3574.391113;211.688995;5527.104980
61;1753459370.644830105;1719.791016;3488.060059;210.408997;5418.259766
62;1753459370.668890149;1745.853027;3942.291992;211.281998;5899.427246
63;1753459370.692951163;1762.303955;3366.434082;210.492996;5339.230957
64;1753459370.717011557;1717.090942;3772.623047;211.348999;5701.062988
65;1753459370.741072291;1730.136963;3317.211914;210.492996;5257.841797
66;1753459370.765133045;1754.152954;3434.206055;214.639999;5402.999023
67;1753459370.789196999;1757.911987;3904.944092;210.468002;5873.324219
68;1753459370.813257533;1728.215942;3452.958008;209.511993;5390.686035
69;1753459370.837318148;1726.058960;4032.178955;210.102005;5968.339844
70;1753459370.861379762;1752.646973;3380.212891;211.259995;5344.120117
71;1753459370.885440706;1769.145020;3374.941895;211.343994;5355.430664
72;1753459370.909500530;1719.348999;3833.047119;211.246002;5763.642090
73;1753459370.933561434;1760.594971;3437.811035;210.529007;5408.935059
74;1753459370.957641720;1723.397949;4038.830078;214.595001;5976.823242
75;1753459370.981704004;1759.895020;3358.635986;213.647995;5332.178711
76;1753459371.005765328;1733.738037;3355.224121;209.266006;5298.228516
77;1753459371.029827202;1746.844971;3632.731934;210.126007;5589.703125
78;1753459371.053888337;1755.119995;3591.055908;214.563004;5560.738770
79;1753459371.077949651;1754.526978;3510.144043;211.360992;5476.032227
80;1753459371.102009745;1724.532959;3489.183105;211.380005;5425.095703
81;1753459371.126070409;1760.090942;3842.172119;210.384003;5812.646973
82;1753459371.150131483;1734.702026;3320.604004;210.509995;5265.815918
83;1753459371.174192317;1764.208984;3663.993896;209.291000;5637.494141
84;1753459371.198253431;1726.957031;3342.537109;210.462997;5279.957031
85;1753459371.222314815;1741.363037;3440.955078;211.251007;5393.569336
86;1753459371.246376870;1735.883057;4077.804932;211.365997;6025.053711
87;1753459371.270437654;1760.498047;3498.243896;211.276993;5470.019043
88;1753459371.294498758;1706.723022;3870.339111;211.259995;5788.322266
89;1753459371.318558732;1758.172974;3306.258057;209.572998;5274.003906
90;1753459371.342620846;1747.031006;3454.721924;214.639999;5416.392578
91;1753459371.366682450;1727.812012;3978.967041;209.244003;5916.022949
92;1753459371.390743344;1742.693970;3440.905029;211.339005;5394.937988
93;1753459371.414804598;1758.973022;4066.062012;211.343994;6036.379395
94;1753459371.438865892;1740.239990;3357.812988;211.330002;5309.382812
95;1753459371.462925826;1772.480957;3368.131104;210.063995;5350.675781
96;1753459371.486987901;1733.896973;3321.444092;211.391006;5266.732422
97;1753459371.511049465;1738.499023;3433.353027;211.343994;5383.196289
98;1753459371.535109709;1756.880005;3981.810059;211.322006;5950.011719
99;1753459371.559171333;1713.334961;3446.174072;211.358002;5370.867188
100;1753459371.583232737;1743.672974;4016.751953;214.608002;5975.032715
101;1753459371.607297302;1731.052002;3440.238037;210.432007;5381.721680
102;1753459371.631357786;1769.401978;4072.843994;210.102005;6052.347656
103;1753459371.655418460;1735.811035;3368.944092;210.462006;5315.216797
104;1753459371.679479154;1714.107056;3352.041992;206.806000;5272.955078
105;1753459371.703539868;1755.510986;3904.814941;211.567001;5871.892578
106;1753459371.727600802;1771.238037;3449.435059;211.291000;5431.963867
107;1753459371.751662336;1720.019043;4009.998047;213.783997;5943.801270
108;1753459371.775722310;1708.593994;3452.631104;210.110992;5371.335938
109;1753459371.799782804;1751.563965;3495.357910;209.348999;5456.270996
110;1753459371.823843168;1755.109009;3430.815918;213.742004;5399.666992
111;1753459371.847904072;1741.217041;3408.763916;211.322006;5361.302734
112;1753459371.871963916;1713.157959;3743.043945;211.335007;5667.537109
113;1753459371.896025251;1761.932983;3455.980957;211.330002;5429.244141
114;1753459371.920086495;1754.605957;3631.038086;210.492996;5596.136719
115;1753459371.944146939;1732.163940;3442.781982;209.250000;5384.195801
116;1753459371.968208953;1733.520996;3584.399902;212.279999;5530.201172
117;1753459371.992270137;1753.859009;3425.910889;212.526001;5392.295898
118;1753459372.016331731;1736.067017;3438.541992;210.529007;5385.138184
119;1753459372.040392225;1738.337036;3630.210938;214.595001;5583.143066
120;1753459372.064452789;1725.707031;3502.019043;207.167007;5434.893066
121;1753459372.088513413;1749.369995;3771.577881;213.757004;5734.705078
122;1753459372.112574758;1726.238037;3307.951904;211.391006;5245.581055
123;1753459372.136636262;1742.088013;3448.718018;212.179993;5402.985840
124;1753459372.160697586;1730.344971;3344.363037;214.014008;5288.721680
125;1753459372.184757470;1750.874023;3447.805908;211.298996;5409.979004
126;1753459372.208818044;1732.587036;4045.728027;208.337997;5986.652832
127;1753459372.232878498;1762.743042;3388.511963;210.401001;5361.656250
128;1753459372.256938232;1730.904053;3420.542969;210.102005;5361.548828
129;1753459372.280998606;1741.901001;3312.124023;211.339005;5265.364258
130;1753459372.305060010;1740.165039;3447.740967;210.479004;5398.384766
131;1753459372.329120734;1739.769043;4024.480957;211.272995;5975.522949
132;1753459372.353180688;1734.385010;3390.951904;209.274994;5334.611816
133;1753459372.377240992;1739.235962;4081.447998;207.214005;6027.897949
134;1753459372.401300766;1726.603027;3368.100098;211.298996;5306.001953
135;1753459372.425360740;1759.264038;3355.271973;211.360992;5325.896973
136;1753459372.449421264;1727.651001;3970.894043;213.382004;5911.926758
137;1753459372.473481348;1717.957031;3446.797119;211.296005;5376.049805
138;1753459372.497542673;1757.063965;3902.843994;211.343994;5871.251953
139;1753459372.521602857;1755.171021;3461.048096;214.675995;5430.895020
140;1753459372.545664431;1716.494995;2911.787109;211.330002;4839.612305
141;1753459372.569726065;1716.411011;3446.990967;209.173004;5372.575195
142;1753459372.593788959;1759.114990;3335.097900;209.296997;5303.509766
143;1753459372.617850313;1761.173950;3462.439941;210.462006;5434.075684
144;1753459372.641912027;1711.516968;3999.138916;213.457993;5924.113770
145;1753459372.665973912;1737.498047;3385.020996;211.376007;5333.895020
146;1753459372.690034866;1747.581055;3364.553955;211.246002;5323.380859
147;1753459372.714094940;1729.357056;3379.107910;211.229004;5319.693848
148;1753459372.738156394;1741.212036;3362.028076;214.656998;5317.896973
149;1753459372.762217868;1710.203979;3830.985107;211.276993;5752.466309
150;1753459372.786279982;1754.025024;3457.000977;211.229004;5422.254883
151;1753459372.810341496;1750.912964;3733.517090;211.315994;5695.746094
152;1753459372.834402441;1708.806030;3451.892090;215.554993;5376.252930
153;1753459372.858463625;1755.818970;3516.527100;210.117004;5482.462891
154;1753459372.882524149;1755.750977;3605.227051;211.313004;5572.291016
155;1753459372.906587563;1731.977051;3513.982910;212.210999;5458.170898
156;1753459372.930650377;1730.871948;3771.179932;211.360992;5713.413086
157;1753459372.954713772;1732.959961;3508.664062;210.470993;5452.094727
158;1753459372.978775386;1767.363037;3857.632080;211.322006;5836.317383
159;1753459373.002839260;1755.119995;3374.097900;211.360992;5340.579102
160;1753459373.026900574;1716.402954;3375.512939;214.656998;5306.572754
161;1753459373.050963459;1741.939941;3331.645020;211.246002;5284.831055
162;1753459373.075022933;1754.041992;3450.198975;210.462006;5414.703125
163;1753459373.099083917;1739.328003;4060.788086;210.509995;6010.625977
164;1753459373.123149941;1742.074951;3502.806885;211.322006;5456.204102
165;1753459373.147212106;1768.348022;3811.532959;211.307999;5791.188965
166;1753459373.171272590;1739.149048;3514.862061;211.322006;5465.333008
167;1753459373.195332834;1742.244019;3830.270996;210.479004;5782.994141
