Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1753459321.420707438;1706.619019;1758.433960;212.158005;3677.210938
1;1753459321.444783764;1608.964966;1756.863037;212.139008;3577.967041
2;1753459321.468844168;1585.354004;1755.364990;212.210999;3552.929932
3;1753459321.492904042;1600.442017;1761.218994;215.207993;3576.869141
4;1753459321.516963776;1607.365967;1763.198975;215.518997;3586.083984
5;1753459321.541023840;1606.326050;1758.338989;211.871002;3576.536133
6;1753459321.565083724;1595.328003;1754.322021;212.220001;3561.870117
7;1753459321.589143738;1604.802002;1760.066040;212.242004;3577.110107
8;1753459321.613203492;1621.749023;1755.029053;211.376999;3588.155029
9;1753459321.637263556;1599.777954;1759.988037;215.475998;3575.241943
10;1753459321.661323930;1600.427002;1756.895996;212.166000;3569.489014
11;1753459321.685384344;1583.241943;1757.583984;212.179993;3553.005859
12;1753459321.709444138;1621.873047;1756.633057;212.205994;3590.712158
13;1753459321.733503532;1585.511963;1758.222046;212.149002;3555.883057
14;1753459321.757563336;1590.982056;1760.968018;215.501007;3567.451172
15;1753459321.781635471;1584.034058;1755.891968;215.123993;3555.050049
16;1753459321.805696835;1621.246948;1754.368042;210.962006;3586.577148
17;1753459321.829757349;1585.511963;1756.661011;213.046997;3555.219971
18;1753459321.853818083;1591.506958;1759.121948;215.470993;3566.099854
19;1753459321.877879817;1594.588013;1756.844971;213.136993;3564.569824
20;1753459321.901939651;1614.567017;1756.661011;212.210999;3583.438965
21;1753459321.925999825;1588.500000;1753.456055;213.139999;3555.096191
22;1753459321.950060489;1602.291016;1754.147949;213.078003;3569.517090
23;1753459321.974122374;1580.360962;1754.181030;212.227997;3546.770020
24;1753459321.998184498;1596.629028;1755.876953;212.210999;3564.716797
25;1753459322.022246172;1601.701050;1757.663940;215.475998;3574.840820
26;1753459322.046306086;1592.105957;1752.239990;210.996002;3555.341797
27;1753459322.070366060;1595.365967;1752.647949;213.108994;3561.123047
28;1753459322.094427444;1593.738037;1753.293945;212.242004;3559.273926
