Scheduler;Workload;NPUarray;Scheduler_runtime(ns);Ttot(s);Etot(mJ);Etot_idle(mJ)
Round-Robin;Workload_Uniform;2x512_1x1024_1x2304_1x4096;1181743;50.025599963336404;107394.50467407782;566649.3413054936
Round-Robin;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;1021789;6.642012470183456;49790.53461647957;74069.22443701515
Round-Robin;Workload_Large;3x1024_2x4096;2874193;56.673020428887305;99253.87737026402;404134.2710271424
Round-Robin;Workload_Medium;3x1024_2x4096;1208352;29.713307980707533;144368.45750689547;264995.9377409941
Round-Robin;Workload_Mid-energy skew;3x1024_2x4096;1007884;13.20159813517772;34259.74837260922;161370.37584503726
Round-Robin;Workload_High-energy skew;3x1024_2x4096;1104921;28.59048088078472;299916.6239532025;228709.07916036312
Round-Robin;Workload_Small;3x1024_2x4096;504740;21.70505213737488;177182.73845892717;265821.9670361975
Round-Robin;Workload_Uniform;3x1024_2x4096;1176587;29.713307980707533;104798.70646864208;323817.25689662196
Round-Robin;Workload_Low-energy skew;3x1024_2x4096;1017740;4.712141844931757;43725.860316840066;48655.57048096726
Round-Robin;Workload_Large;2x2304_2x4096;2511064;32.5798961783605;21787.596935187077;81361.37742468834
Round-Robin;Workload_Medium;2x2304_2x4096;1107315;15.859307119134945;70711.91675205439;82004.7468651477
Round-Robin;Workload_Mid-energy skew;2x2304_2x4096;904132;8.22725004593976;22995.426374992145;72439.71122900388
Round-Robin;Workload_High-energy skew;2x2304_2x4096;975371;16.46977514673264;197002.49519372566;47000.76527175018
Round-Robin;Workload_Small;2x2304_2x4096;448165;8.15833044052124;113848.85229540734;57763.452024655344
Round-Robin;Workload_Uniform;2x2304_2x4096;1044452;7.700285799456472;22731.26015846656;609.5728729410217
Round-Robin;Workload_Low-energy skew;2x2304_2x4096;949266;7.006313990744372;47816.2560697896;66192.89525753574
Round-Robin;Workload_Large;1x512_3x4096;2547360;96.99166745383454;23409.953716645105;909621.7144919214
Round-Robin;Workload_Medium;1x512_3x4096;1045484;30.344706498106326;63031.97207090385;258272.73116990447
Round-Robin;Workload_Mid-energy skew;1x512_3x4096;916978;5.817010245560928;24768.076544425858;35663.435732125006
Round-Robin;Workload_High-energy skew;1x512_3x4096;1008701;49.08808470815723;244395.8681473675;463741.19554569334
Round-Robin;Workload_Small;1x512_3x4096;455853;8.15833044052124;110236.31199437538;59457.70842354061
Round-Robin;Workload_Uniform;1x512_3x4096;1077182;30.344706498106326;24423.884369336563;295125.63490917964
Round-Robin;Workload_Low-energy skew;1x512_3x4096;897913;5.106756989331444;40587.76750177214;42156.06091900628
Round-Robin;Workload_Large;4x1024;2510789;58.05007708546119;29165.582881996346;0.0
Round-Robin;Workload_Medium;4x1024;1083578;29.713307980707533;99623.20685916742;92635.15297786066
Round-Robin;Workload_Mid-energy skew;4x1024;899842;14.572448369151488;30807.766480447295;108587.9922083407
Round-Robin;Workload_High-energy skew;4x1024;984439;29.713307980707533;309119.4247729278;7000.688461973496
Round-Robin;Workload_Small;4x1024;452687;21.70505213737488;180154.2346375079;158011.80199622444
Round-Robin;Workload_Uniform;4x1024;1047936;19.093098208909765;30428.80103465092;37332.77461616344
Round-Robin;Workload_Low-energy skew;4x1024;938110;12.326794169305858;65255.396803367315;105244.1498016809
Round-Robin;Workload_Large;4x512;2578359;96.99166745383454;32648.277763430997;0.0
Round-Robin;Workload_Medium;4x512;1075303;50.025599963336404;135472.00349444212;152840.2095242043
Round-Robin;Workload_Mid-energy skew;4x512;937345;24.512581318222733;34486.556342594005;189721.0732245869
Round-Robin;Workload_High-energy skew;4x512;973420;50.025599963336404;442439.05473877344;7900.334594063088
Round-Robin;Workload_Small;4x512;469175;35.64546871185303;259952.56679751372;244664.05691026326
Round-Robin;Workload_Uniform;4x512;1072317;30.344706498106326;34062.338208941;46768.92457383892
Round-Robin;Workload_Low-energy skew;4x512;915015;21.39294155982231;93885.73431725215;185278.2144771193
Round-Robin;Workload_Large;3x4096;2167312;33.1207190141005;15127.808722821177;39458.662975227395
Round-Robin;Workload_Medium;3x4096;937212;11.612590939684813;15670.550222228288;0.0
Round-Robin;Workload_Mid-energy skew;3x4096;779506;5.817010245560928;15829.04995214364;24396.15594741547
Round-Robin;Workload_High-energy skew;3x4096;857408;17.34340085562981;130420.06718786448;35127.00788157417
Round-Robin;Workload_Small;3x4096;422809;8.15833044052124;65156.6640741015;43137.92063874741
Round-Robin;Workload_Uniform;3x4096;970201;11.612590939684813;15670.550222228288;36302.13696754962
Round-Robin;Workload_Low-energy skew;3x4096;801674;5.106756989331444;38286.76114902022;25800.301744710236
Greedy;Workload_Large;4x2304;660039536;72.86454296167858;70726.88045384226;588963.4986678824
Greedy;Workload_Medium;4x2304;153664202;22.97397360753334;84031.89630852045;141005.9679343662
Greedy;Workload_Mid-energy skew;4x2304;119077093;11.263183762243404;27718.330772352754;106418.8604356481
Greedy;Workload_High-energy skew;4x2304;136591388;21.2884542235578;200411.52639155072;75802.54316797877
Greedy;Workload_Small;4x2304;38546636;10.151140811606504;61603.53371806291;84627.2805462849
Greedy;Workload_Uniform;4x2304;152568924;18.65082415204579;70038.5763944401;137058.07406769376
Greedy;Workload_Low-energy skew;4x2304;119454831;8.899512623984673;13985.923497008345;88566.9211111659
Greedy;Workload_Large;1x512_1x1024_1x2304_1x4096;659272043;139.0373562967312;94654.07874280449;1195244.012000556
Greedy;Workload_Medium;1x512_1x1024_1x2304_1x4096;154140690;58.621272583387906;114868.77692988254;512409.7330553781
Greedy;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;120298718;7.67862057685852;68910.58479791901;34859.35178659208
Greedy;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;140687945;75.53861860845008;275654.65572961204;678276.2387313057
Greedy;Workload_Small;1x512_1x1024_1x2304_1x4096;38259212;35.64546871185303;152027.16570270617;368735.1775201281
Greedy;Workload_Uniform;1x512_1x1024_1x2304_1x4096;159645947;58.74583410269421;19608.502974120172;603327.5046244069
Greedy;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;118855316;23.17188618458252;15981.384178066952;243078.18864290783
Greedy;Workload_Large;4x1024_1x2304;829393302;89.48586845424342;128621.31035785707;837358.7785961792
Greedy;Workload_Medium;4x1024_1x2304;190925358;34.50363798716286;104369.65883619674;310956.6234068009
Greedy;Workload_Mid-energy skew;4x1024_1x2304;149183713;16.021069353101392;31123.840514392992;187232.03559923577
Greedy;Workload_High-energy skew;4x1024_1x2304;169116320;34.50363798716286;340850.00186135527;199131.72278187872
Greedy;Workload_Small;4x1024_1x2304;47680380;21.70505213737488;105096.16768329675;266796.9435159848
Greedy;Workload_Uniform;4x1024_1x2304;190238097;44.74418173433597;93252.4799195045;557007.8227808067
Greedy;Workload_Low-energy skew;4x1024_1x2304;148160345;7.006313990744372;49011.312580480066;75624.13677294311
Greedy;Workload_Large;2x512_1x1024_1x2304_1x4096;822129484;128.89616626498244;98547.33430800194;1521023.0042907277
Greedy;Workload_Medium;2x512_1x1024_1x2304_1x4096;190810901;31.98986696541762;115495.69591811093;328778.89844073495
Greedy;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;148757641;7.26768624236238;40822.06463971164;54396.978927751145
Greedy;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;169345183;49.08808470815723;308557.2373647677;501889.5977367755
Greedy;Workload_Small;2x512_1x1024_1x2304_1x4096;47453466;30.515645278167977;11191.761672078816;414020.07795368414
Greedy;Workload_Uniform;2x512_1x1024_1x2304_1x4096;191657505;30.701806141914414;70548.8073749505;357609.2252858321
Greedy;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;148136724;23.17188618458252;19297.194066284144;315513.6442805291
Greedy;Workload_Large;3x1024_2x4096;822320059;87.59896952150757;167597.8237011023;1027872.1859415728
Greedy;Workload_Medium;3x1024_2x4096;189585310;35.585490278773705;17944.000882207747;441518.9469466595
Greedy;Workload_Mid-energy skew;3x1024_2x4096;148620493;6.66562509755959;28040.377243140036;61405.12468221537
Greedy;Workload_High-energy skew;3x1024_2x4096;169254971;34.50363798716286;220271.27711315613;340340.63588160067
Greedy;Workload_Small;3x1024_2x4096;47248792;10.674808794865275;54722.75561692326;142463.62100749105
Greedy;Workload_Uniform;3x1024_2x4096;226238426;21.220441173220134;17969.11282633737;245121.90573928517
Greedy;Workload_Low-energy skew;3x1024_2x4096;183123563;14.670828069798516;12291.715720970618;208132.78582468437
Greedy;Workload_Large;2x2304_2x4096;830003606;50.66101765172412;68289.62141489217;347420.1896611502
Greedy;Workload_Medium;2x2304_2x4096;176272850;19.283153143102666;110323.14138333792;130329.91991970429
Greedy;Workload_Mid-energy skew;2x2304_2x4096;120107036;9.223503720817158;24527.745884710424;87162.84016587815
Greedy;Workload_High-energy skew;2x2304_2x4096;134640787;26.836172059210615;183959.07502446914;194463.66768257268
Greedy;Workload_Small;2x2304_2x4096;37896590;8.15833044052124;66903.63706566085;68253.65863176165
Greedy;Workload_Uniform;2x2304_2x4096;152059418;20.783185913013007;48940.156128307666;196877.11255209998
Greedy;Workload_Low-energy skew;2x2304_2x4096;118972080;9.820067271552952;8275.238428681485;111637.74160262193
Greedy;Workload_Large;1x512_3x4096;656523039;56.66415084065619;127817.53057003806;375956.5180345511
Greedy;Workload_Medium;1x512_3x4096;153400172;21.83681874090908;54346.56637947358;194885.5603304563
Greedy;Workload_Mid-energy skew;1x512_3x4096;118497653;5.019497730931949;41990.522035953414;30369.64700714833
Greedy;Workload_High-energy skew;1x512_3x4096;135961378;35.64546871185303;272821.5370977764;283429.204146888
Greedy;Workload_Small;1x512_3x4096;37901110;7.370271149870598;7898.917766980294;64189.192352954095
Greedy;Workload_Uniform;1x512_3x4096;157737627;11.262771680235081;93392.15265902042;67104.97497480345
Greedy;Workload_Low-energy skew;1x512_3x4096;118039780;6.76545453447288;13417.053467730086;67293.88912664192
Greedy;Workload_Large;4x1024;657014455;85.47317714185655;95918.17762073802;363868.64721332036
Greedy;Workload_Medium;4x1024;152034402;31.50053864967419;192718.6906067533;102178.11773970253
Greedy;Workload_Mid-energy skew;4x1024;118057855;19.018302285256244;34778.76319360251;166621.51347103654
Greedy;Workload_High-energy skew;4x1024;134865678;45.85022817943153;286152.3595789429;220491.10724120174
Greedy;Workload_Small;4x1024;38163827;18.98564471162185;10086.110897358274;148531.70129969122
Greedy;Workload_Uniform;4x1024;152470441;47.87075362244231;29199.324233401538;420722.928351976
Greedy;Workload_Low-energy skew;4x1024;119718214;15.617504103072019;9580.823636296444;151112.69002108133
Greedy;Workload_Large;4x512;655676577;150.61642229760636;229583.10476289384;675850.0156655353
Greedy;Workload_Medium;4x512;153075247;57.417545022420214;27740.92958149152;246074.57561740617
Greedy;Workload_Mid-energy skew;4x512;118446573;24.512581318222733;34486.556342594005;189721.0732245869
Greedy;Workload_High-energy skew;4x512;134969864;76.5083559055612;413936.10824598087;344922.19219106494
Greedy;Workload_Small;4x512;37715205;30.515645278167977;10889.565881064558;222097.1918021222
Greedy;Workload_Uniform;4x512;152151575;70.64122884656972;160825.12085494638;538425.6466876086
Greedy;Workload_Low-energy skew;4x512;119918981;21.39294155982231;93885.73431725215;185278.2144771193
Greedy;Workload_Large;3x4096;490226696;47.00231932815115;15181.842721655956;209367.39894334163
Greedy;Workload_Medium;3x4096;114029158;21.83681874090908;55361.06295946479;125474.36651263246
Greedy;Workload_Mid-energy skew;3x4096;88689908;5.817010245560928;15829.04995214364;24396.15594741547
Greedy;Workload_High-energy skew;3x4096;100834475;17.664433683096995;130638.81647685429;38904.541552277704
Greedy;Workload_Small;3x4096;28313478;7.00629890731417;50439.45046617984;36422.91138188354
Greedy;Workload_Uniform;3x4096;114061465;12.968965857247687;55412.0093012233;51248.82196615862
Greedy;Workload_Low-energy skew;3x4096;89053708;6.318742368201258;10038.93537768033;41028.375840769746
Batched-1;Workload_Large;4x2304;279700548;127.03557317951142;5664.7307550864325;1391028.734423115
Batched-1;Workload_Medium;4x2304;106034805;48.34882320686906;5749.215151573733;529415.5067987286
Batched-1;Workload_Mid-energy skew;4x2304;87137861;14.829719790493572;5774.560470519923;162384.17189545702
Batched-1;Workload_High-energy skew;4x2304;96084241;60.937577011810625;51351.251429743956;667261.2915263429
Batched-1;Workload_Small;4x2304;34820773;16.741499675095703;5972.25395830021;183317.99922282944
Batched-1;Workload_Uniform;4x2304;104785032;35.384423574136676;5749.215151573733;387456.43216857
Batched-1;Workload_Low-energy skew;4x2304;87219019;10.759647638531618;5774.560470519923;117817.22759117052
Batched-1;Workload_Large;1x512_1x1024_1x2304_1x4096;280650275;88.1170847744635;4954.5475020985305;891840.2159372226
Batched-1;Workload_Medium;1x512_1x1024_1x2304_1x4096;104903004;33.5367271279597;5028.440150077715;339427.95588597463
Batched-1;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;87988396;10.964301938869921;5050.60794447147;110970.59592689178
Batched-1;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;97172279;41.71226121601318;41723.36141736994;422173.2044964321
Batched-1;Workload_Small;1x512_1x1024_1x2304_1x4096;34947693;11.612590939684813;5223.5167407427625;117531.9818823658
Batched-1;Workload_Uniform;1x512_1x1024_1x2304_1x4096;105233751;24.962509602791;5028.440150077715;252647.59962803317
Batched-1;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;87808858;8.596625116878366;5050.60794447147;87007.14532478507
Batched-1;Workload_Large;4x1024_1x2304;345119575;127.03557317951142;5664.7307550864325;1680733.5167436106
Batched-1;Workload_Medium;4x1024_1x2304;128472834;48.34882320686906;5749.215151573733;639675.0581356229
Batched-1;Workload_Mid-energy skew;4x1024_1x2304;107452682;14.829719790493572;5774.560470519923;196203.3662852675
Batched-1;Workload_High-energy skew;4x1024_1x2304;119795424;60.937577011810625;51351.251429743956;806229.511541367
Batched-1;Workload_Small;4x1024_1x2304;43178886;16.741499675095703;5972.25395830021;221497.01001249763
Batched-1;Workload_Uniform;4x1024_1x2304;134301732;35.384423574136676;5749.215151573733;468150.65405078203
Batched-1;Workload_Low-energy skew;4x1024_1x2304;107271609;10.759647638531618;5774.560470519923;142354.61738639974
Batched-1;Workload_Large;2x512_1x1024_1x2304_1x4096;345401110;88.1170847744635;4954.5475020985305;1170599.1392343508
Batched-1;Workload_Medium;2x512_1x1024_1x2304_1x4096;129520835;33.5367271279597;5028.440150077715;445521.59219983616
Batched-1;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;107973688;10.964301938869921;5050.60794447147;145656.23051190865
Batched-1;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;118711168;41.71226121601318;41723.36141736994;554130.1916644201
Batched-1;Workload_Small;2x512_1x1024_1x2304_1x4096;43010215;11.612590939684813;5223.5167407427625;154268.4825884655
Batched-1;Workload_Uniform;2x512_1x1024_1x2304_1x4096;129429230;24.962509602791;5028.440150077715;331616.6476563314
Batched-1;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;107401893;8.596625116878366;5050.60794447147;114202.62016038175
Batched-1;Workload_Large;3x1024_2x4096;344840568;88.1170847744635;4954.5475020985305;1233512.8666365773
Batched-1;Workload_Medium;3x1024_2x4096;129283627;33.5367271279597;5028.440150077715;469466.10323185305
Batched-1;Workload_Mid-energy skew;3x1024_2x4096;107972348;10.964301938869921;5050.60794447147;153484.50927423182
Batched-1;Workload_High-energy skew;3x1024_2x4096;119915063;41.71226121601318;41723.36141736994;583911.8604315107
Batched-1;Workload_Small;3x1024_2x4096;43149082;11.612590939684813;5223.5167407427625;162559.6259312446
Batched-1;Workload_Uniform;3x1024_2x4096;129578642;24.962509602791;5028.440150077715;349439.3494450382
Batched-1;Workload_Low-energy skew;3x1024_2x4096;108068681;8.596625116878366;5050.60794447147;120340.42794835748
Batched-1;Workload_Large;2x2304_2x4096;280873539;88.1170847744635;4954.5475020985305;1002393.3096846459
Batched-1;Workload_Medium;2x2304_2x4096;105546411;33.5367271279597;5028.440150077715;381503.6662621031
Batched-1;Workload_Mid-energy skew;2x2304_2x4096;88292012;10.964301938869921;5050.60794447147;124726.58323883495
Batched-1;Workload_High-energy skew;2x2304_2x4096;97485800;41.71226121601318;41723.36141736994;474506.0697567149
Batched-1;Workload_Small;2x2304_2x4096;34877881;11.612590939684813;5223.5167407427625;132101.32286875194
Batched-1;Workload_Uniform;2x2304_2x4096;105971000;24.962509602791;5028.440150077715;283965.9605492069
Batched-1;Workload_Low-energy skew;2x2304_2x4096;87300018;8.596625116878366;5050.60794447147;97792.60770010337
Batched-1;Workload_Large;1x512_3x4096;309456933;88.1170847744635;4954.5475020985305;997046.0858917383
Batched-1;Workload_Medium;1x512_3x4096;128895784;33.5367271279597;5028.440150077715;379468.5514407962
Batched-1;Workload_Mid-energy skew;1x512_3x4096;107285441;10.964301938869921;5050.60794447147;124061.23467050446
Batched-1;Workload_High-energy skew;1x512_3x4096;118340397;41.71226121601318;41723.36141736994;471974.8376329886
Batched-1;Workload_Small;1x512_3x4096;43021526;11.612590939684813;5223.5167407427625;131396.634070559
Batched-1;Workload_Uniform;1x512_3x4096;118932663;24.962509602791;5028.440150077715;282451.1564040134
Batched-1;Workload_Low-energy skew;1x512_3x4096;87089385;8.596625116878366;5050.60794447147;97270.93726035455
Batched-1;Workload_Large;4x1024;279601897;226.3489354077335;7107.654898294784;2246017.9816016834
Batched-1;Workload_Medium;4x1024;104474273;86.14677280691453;7213.6592187972665;854818.2496760895
Batched-1;Workload_Mid-energy skew;4x1024;87746443;24.088775444828048;7245.460514948009;239028.39528000873
Batched-1;Workload_High-energy skew;4x1024;97807955;110.25805289338955;72975.6052027573;1094069.9542891753
Batched-1;Workload_Small;4x1024;34937634;29.829602321170896;7493.510624923819;295993.5423450995
