Scheduler;Workload;NPUarray;Scheduler_runtime(ns);Ttot(s);Etot(mJ);Etot_idle(mJ)
Random;Workload_Medium;3x4096;118262;12.33786903932218;53728.05654343647;8694.914420795863
Random;Workload_Mid-energy skew;3x4096;121255;7.357585409220422;15908.299817101315;43634.77315251996
Random;Workload_High-energy skew;3x4096;112495;21.1546320389067;142255.9091305349;76090.8559604304
Random;Workload_Small;3x4096;120807;8.15833044052124;65923.51557888609;42754.99293043279
Random;Workload_Uniform;3x4096;122062;12.740650845398227;55361.0629594648;49319.69638652862
Random;Workload_Low-energy skew;3x4096;115870;5.881781023739815;10055.838085510579;35515.4253861294
Round-Robin;Workload_Large;4x2304;2518950;32.5798961783605;23244.681502657688;0.0
Round-Robin;Workload_Medium;4x2304;1031296;16.46977514673264;72232.11048771918;54357.59843285651
Round-Robin;Workload_Mid-energy skew;4x2304;903493;8.22725004593976;24553.485611573466;62873.25680567989
Round-Robin;Workload_High-energy skew;4x2304;972302;16.46977514673264;217520.21458717098;4981.204764093823
Round-Robin;Workload_Small;4x2304;439498;12.09356451034546;127894.73401595345;96574.92139913511
Round-Robin;Workload_Uniform;4x2304;1017383;11.040628042309786;24251.453894131366;24993.88206718759
Round-Robin;Workload_Low-energy skew;4x2304;903136;7.006313990744372;47505.0809516897;60867.06794026806
Round-Robin;Workload_Large;1x512_1x1024_1x2304_1x4096;2537395;96.99166745383454;26347.26362895037;667111.7422429682
Round-Robin;Workload_Medium;1x512_1x1024_1x2304_1x4096;1045621;48.4657800841362;128898.08017563238;398754.2373823019
Round-Robin;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;879013;14.572448369151488;27771.513857115104;127676.4679488762
Round-Robin;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;949522;48.4657800841362;285774.97674025287;332836.9762928293
Round-Robin;Workload_Small;1x512_1x1024_1x2304_1x4096;440036;26.113783359527588;183912.45041401032;237012.42179295298
Round-Robin;Workload_Uniform;1x512_1x1024_1x2304_1x4096;1033736;22.952761439022524;27488.414890131262;137076.9168617866
Round-Robin;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;897399;21.39294155982231;93426.15404665822;218489.88850768766
Round-Robin;Workload_Large;4x1024_1x2304;2943252;56.673020428887305;102220.26627879543;242009.472503156
Round-Robin;Workload_Medium;4x1024_1x2304;1174170;29.713307980707533;178857.4928963597;198605.60024071083
Round-Robin;Workload_Mid-energy skew;4x1024_1x2304;999612;13.20159813517772;37400.61125849756;140079.24045792758
Round-Robin;Workload_High-energy skew;4x1024_1x2304;1089299;28.719591410718728;344011.68335796846;131414.96224287915
Round-Robin;Workload_Small;4x1024_1x2304;480067;21.70505213737488;180154.2346375079;237234.62767035302
Round-Robin;Workload_Uniform;4x1024_1x2304;1173461;29.713307980707533;107939.56935453045;285935.39349505445
Round-Robin;Workload_Low-energy skew;4x1024_1x2304;1007917;12.050803277209498;67473.37292184583;145775.31088216274
Round-Robin;Workload_Large;2x512_1x1024_1x2304_1x4096;2912674;95.36085558402361;101738.52168572447;812753.2901547541
Round-Robin;Workload_Medium;2x512_1x1024_1x2304_1x4096;1165447;50.025599963336404;156570.27972763294;499812.5756315164
Round-Robin;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;998132;22.939579145669022;36900.79926590154;289720.5330241278
Round-Robin;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;1100793;48.4657800841362;372099.24807679275;451825.1416900273
Round-Robin;Workload_Small;2x512_1x1024_1x2304_1x4096;476847;26.113783359527588;214077.94072011212;291265.9166795664
Round-Robin;Workload_Uniform;2x512_1x1024_1x2304_1x4096;1148924;50.025599963336404;107394.50467407782;566649.3413054936
Round-Robin;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;999657;6.642012470183456;49790.53461647957;74069.22443701515
Round-Robin;Workload_Large;3x1024_2x4096;2910206;56.673020428887305;99253.87737026402;404134.2710271424
Round-Robin;Workload_Medium;3x1024_2x4096;1181251;29.713307980707533;144368.45750689547;264995.9377409941
Round-Robin;Workload_Mid-energy skew;3x1024_2x4096;996487;13.20159813517772;34259.74837260922;161370.37584503726
Round-Robin;Workload_High-energy skew;3x1024_2x4096;1095179;28.59048088078472;299916.6239532025;228709.07916036312
Round-Robin;Workload_Small;3x1024_2x4096;480963;21.70505213737488;177182.73845892717;265821.9670361975
Round-Robin;Workload_Uniform;3x1024_2x4096;1182309;29.713307980707533;104798.70646864208;323817.25689662196
Round-Robin;Workload_Low-energy skew;3x1024_2x4096;1007394;4.712141844931757;43725.860316840066;48655.57048096726
Round-Robin;Workload_Large;2x2304_2x4096;2538218;32.5798961783605;21787.596935187077;81361.37742468834
Round-Robin;Workload_Medium;2x2304_2x4096;1052745;15.859307119134945;70711.91675205439;82004.7468651477
Round-Robin;Workload_Mid-energy skew;2x2304_2x4096;890301;8.22725004593976;22995.426374992145;72439.71122900388
Round-Robin;Workload_High-energy skew;2x2304_2x4096;951041;16.46977514673264;197002.49519372566;47000.76527175018
Round-Robin;Workload_Small;2x2304_2x4096;438315;8.15833044052124;113848.85229540734;57763.452024655344
Round-Robin;Workload_Uniform;2x2304_2x4096;1029996;7.700285799456472;22731.26015846656;609.5728729410217
Round-Robin;Workload_Low-energy skew;2x2304_2x4096;888042;7.006313990744372;47816.2560697896;66192.89525753574
Round-Robin;Workload_Large;1x512_3x4096;2565316;96.99166745383454;23409.953716645105;909621.7144919214
Round-Robin;Workload_Medium;1x512_3x4096;1040128;30.344706498106326;63031.97207090385;258272.73116990447
Round-Robin;Workload_Mid-energy skew;1x512_3x4096;896025;5.817010245560928;24768.076544425858;35663.435732125006
Round-Robin;Workload_High-energy skew;1x512_3x4096;969234;49.08808470815723;244395.8681473675;463741.19554569334
Round-Robin;Workload_Small;1x512_3x4096;431241;8.15833044052124;110236.31199437538;59457.70842354061
Round-Robin;Workload_Uniform;1x512_3x4096;1048517;30.344706498106326;24423.884369336563;295125.63490917964
Round-Robin;Workload_Low-energy skew;1x512_3x4096;881980;5.106756989331444;40587.76750177214;42156.06091900628
Round-Robin;Workload_Large;4x1024;2515149;58.05007708546119;29165.582881996346;0.0
Round-Robin;Workload_Medium;4x1024;1051917;29.713307980707533;99623.20685916742;92635.15297786066
Round-Robin;Workload_Mid-energy skew;4x1024;882529;14.572448369151488;30807.766480447295;108587.9922083407
Round-Robin;Workload_High-energy skew;4x1024;968552;29.713307980707533;309119.4247729278;7000.688461973496
Round-Robin;Workload_Small;4x1024;433939;21.70505213737488;180154.2346375079;158011.80199622444
Round-Robin;Workload_Uniform;4x1024;1036713;19.093098208909765;30428.80103465092;37332.77461616344
Round-Robin;Workload_Low-energy skew;4x1024;893320;12.326794169305858;65255.396803367315;105244.1498016809
Round-Robin;Workload_Large;4x512;2520398;96.99166745383454;32648.277763430997;0.0
Round-Robin;Workload_Medium;4x512;1038037;50.025599963336404;135472.00349444212;152840.2095242043
Round-Robin;Workload_Mid-energy skew;4x512;902657;24.512581318222733;34486.556342594005;189721.0732245869
Round-Robin;Workload_High-energy skew;4x512;968363;50.025599963336404;442439.05473877344;7900.334594063088
Round-Robin;Workload_Small;4x512;440249;35.64546871185303;259952.56679751372;244664.05691026326
Round-Robin;Workload_Uniform;4x512;1047413;30.344706498106326;34062.338208941;46768.92457383892
Round-Robin;Workload_Low-energy skew;4x512;884819;21.39294155982231;93885.73431725215;185278.2144771193
Round-Robin;Workload_Large;3x4096;2165224;33.1207190141005;15127.808722821177;39458.662975227395
Round-Robin;Workload_Medium;3x4096;911024;11.612590939684813;15670.550222228288;0.0
Round-Robin;Workload_Mid-energy skew;3x4096;764667;5.817010245560928;15829.04995214364;24396.15594741547
Round-Robin;Workload_High-energy skew;3x4096;852535;17.34340085562981;130420.06718786448;35127.00788157417
Round-Robin;Workload_Small;3x4096;394538;8.15833044052124;65156.6640741015;43137.92063874741
Round-Robin;Workload_Uniform;3x4096;891077;11.612590939684813;15670.550222228288;36302.13696754962
Round-Robin;Workload_Low-energy skew;3x4096;775857;5.106756989331444;38286.76114902022;25800.301744710236
Greedy;Workload_Large;4x2304;862494695;70.3038371976586;23458.620635845844;553024.8622724771
Greedy;Workload_Medium;4x2304;229064617;19.22464729402061;105214.74640738206;93693.24308081382
Greedy;Workload_Mid-energy skew;4x2304;182758170;11.263183762243404;27718.330772352754;106418.8604356481
Greedy;Workload_High-energy skew;4x2304;208141567;29.05583873754166;183572.06505966806;189717.9376121582
Greedy;Workload_Small;4x2304;64005599;10.776814583785429;8522.359826221005;93762.04675066599
Greedy;Workload_Uniform;4x2304;231381175;13.045929122764921;71188.00788647293;54152.344993618244
Greedy;Workload_Low-energy skew;4x2304;184955930;8.452315482295175;13433.179990963745;82211.14126717257
Greedy;Workload_Large;1x512_1x1024_1x2304_1x4096;871898310;137.35738929262044;58205.99239656831;1226246.7387312476
Greedy;Workload_Medium;1x512_1x1024_1x2304_1x4096;232615245;76.28658017506201;19608.502974120172;764547.1700583069
Greedy;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;184882523;7.67862057685852;68910.58479791901;34859.35178659208
Greedy;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;208002672;50.025599963336404;306256.6805549193;355124.9116573074
Greedy;Workload_Small;1x512_1x1024_1x2304_1x4096;65065804;10.776814583785429;8677.947385270956;94456.06861256911
Greedy;Workload_Uniform;1x512_1x1024_1x2304_1x4096;232268762;58.74583410269421;19608.502974120172;603327.5046244069
Greedy;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;185834824;23.17188618458252;15981.384178066952;243078.18864290783
Greedy;Workload_Large;4x1024_1x2304;1154639252;68.8684655089466;26687.895890521035;469806.5688995607
Greedy;Workload_Medium;4x1024_1x2304;315024492;28.723555876075324;103308.79959208108;211660.40208261585
Greedy;Workload_Mid-energy skew;4x1024_1x2304;250418920;8.247757067386337;52767.430257140644;70915.55893391714
Greedy;Workload_High-energy skew;4x1024_1x2304;281160999;39.21069065258249;381981.0752829376;268703.34222454746
Greedy;Workload_Small;4x1024_1x2304;88131684;18.98564471162185;10105.16347552803;233444.8954384465
Greedy;Workload_Uniform;4x1024_1x2304;312746627;21.70505213737488;116445.94431761536;167550.4656834295
Greedy;Workload_Low-energy skew;4x1024_1x2304;251080511;7.419469978270292;52523.30539959553;81525.4296784061
Greedy;Workload_Large;2x512_1x1024_1x2304_1x4096;1153495312;164.62664805368843;151684.6028084682;2042851.4854092738
Greedy;Workload_Medium;2x512_1x1024_1x2304_1x4096;312710404;76.29098032545839;19688.03831510029;1013773.5496836852
Greedy;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;250249350;7.67862057685852;79840.32845687059;54906.40694084402
Greedy;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;404610678;49.08808470815723;289584.6739970824;494255.1272369374
Greedy;Workload_Small;2x512_1x1024_1x2304_1x4096;136458133;10.776814583785429;8677.947385270956;128548.58583142539
Greedy;Workload_Uniform;2x512_1x1024_1x2304_1x4096;416650445;33.74374085564876;63675.81271822679;407631.04545032367
Greedy;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;303614151;22.952761439022524;13036.444939359846;312801.05322007556
Greedy;Workload_Large;3x1024_2x4096;1155067049;53.617300350578766;208431.1047791983;388577.2794875316
Greedy;Workload_Medium;3x1024_2x4096;305313326;29.829602321170896;114933.71983656436;337003.736964014
Greedy;Workload_Mid-energy skew;3x1024_2x4096;245037612;6.66562509755959;28040.377243140036;61405.12468221537
Greedy;Workload_High-energy skew;3x1024_2x4096;281281845;39.21069065258249;263000.3710405092;413918.33132210205
Greedy;Workload_Small;3x1024_2x4096;85949087;10.674808794865275;54722.75561692326;142463.62100749105
Greedy;Workload_Uniform;3x1024_2x4096;305814816;38.387947166803166;15089.810833032952;525397.1097574963
Greedy;Workload_Low-energy skew;3x1024_2x4096;244496494;14.670828069798516;12291.715720970618;208132.78582468437
Greedy;Workload_Large;2x2304_2x4096;857310800;39.31330154871567;96888.68501016435;178197.68930390017
Greedy;Workload_Medium;2x2304_2x4096;226501635;19.22464729402061;66169.75388086349;124889.55110763584
Greedy;Workload_Mid-energy skew;2x2304_2x4096;181680004;5.539448546506374;57094.49044429651;29648.631371621916
Greedy;Workload_High-energy skew;2x2304_2x4096;203836260;19.89362117070036;184003.08934124923;96037.48189812126
Greedy;Workload_Small;2x2304_2x4096;63247245;12.09356451034546;78989.27581265743;118974.2547751381
Greedy;Workload_Uniform;2x2304_2x4096;225848187;14.503867414702544;52211.262045736046;108122.1450697883
Greedy;Workload_Low-energy skew;2x2304_2x4096;180897079;9.356519902245152;11400.528692709357;103491.41098552322
Greedy;Workload_Large;1x512_3x4096;855384032;35.64546871185303;154173.60651772635;94246.3582676853
Greedy;Workload_Medium;1x512_3x4096;225387474;21.83681874090908;55361.06295946479;194555.27285480924
Greedy;Workload_Mid-energy skew;1x512_3x4096;180402292;5.019497730931949;41990.522035953414;30369.64700714833
Greedy;Workload_High-energy skew;1x512_3x4096;202991251;35.64546871185303;272821.5370977764;283647.2303409914
Greedy;Workload_Small;1x512_3x4096;62578712;7.00629890731417;50439.45046617984;58587.379767323655
Greedy;Workload_Uniform;1x512_3x4096;226218833;9.71488903228017;15842.258262969917;43034.832771946996
Greedy;Workload_Low-energy skew;1x512_3x4096;181432049;7.675130236699757;7546.696144946181;82590.62202418543
Greedy;Workload_Large;4x1024;854994384;127.03559980004881;94699.97897389201;915340.8461593858
Greedy;Workload_Medium;4x1024;225909113;48.611359260699935;91207.41135823785;345082.84146490437
Greedy;Workload_Mid-energy skew;4x1024;181348941;22.07478912215482;15088.078702060004;211380.7429393336
Greedy;Workload_High-energy skew;4x1024;203432657;39.21069065258249;309119.42477292777;132655.01487181967
Greedy;Workload_Small;4x1024;62604542;17.834849853653626;86511.2895049511;133306.20626492452
Greedy;Workload_Uniform;4x1024;226259835;37.69143015942343;81301.10615980404;283712.9976298873
Greedy;Workload_Low-energy skew;4x1024;180375449;15.617504103072019;9580.823636296444;151112.69002108133
Greedy;Workload_Large;4x512;855265519;170.13918242119135;131758.24639921228;930382.6727318778
Greedy;Workload_Medium;4x512;225664817;76.28658017506201;30060.48266297333;488834.5676349176
Greedy;Workload_Mid-energy skew;4x512;181808099;22.939579145669022;34571.39996932461;168381.77301349983
Greedy;Workload_High-energy skew;4x512;206316832;58.621272583387906;415578.9414786776;114441.82052549369
Greedy;Workload_Small;4x512;63493202;30.515645278167977;10889.565881064558;222097.1918021222
Greedy;Workload_Uniform;4x512;227648990;70.64122884656972;131795.74400151576;561426.7045730929
Greedy;Workload_Low-energy skew;4x512;182262428;24.734860007510807;10323.941702860553;231045.97834333134
Greedy;Workload_Large;3x4096;607838532;45.47425300340843;15153.224714865682;190829.96721320687
Greedy;Workload_Medium;3x4096;156303280;13.518042103147163;53343.39120876204;22960.012549370735
Greedy;Workload_Mid-energy skew;3x4096;124716753;5.076114087488187;16002.64489443188;15100.293229340261
Greedy;Workload_High-energy skew;3x4096;140630906;17.664433683096995;131076.31505483383;38783.27538848808
Greedy;Workload_Small;3x4096;43126184;7.370271149870598;7898.917766980294;40873.29560711417
Greedy;Workload_Uniform;3x4096;156897581;14.907368181215778;12820.530260265245;77494.93782171627
Greedy;Workload_Low-energy skew;3x4096;124695689;7.675130236699757;7546.696144946181;58310.301738695336
Batched-1;Workload_Large;4x2304;490168290;127.03557317951142;5664.7307550864325;1391028.734423115
Batched-1;Workload_Medium;4x2304;183544325;48.34882320686906;5749.215151573733;529415.5067987286
Batched-1;Workload_Mid-energy skew;4x2304;153536085;14.829719790493572;5774.560470519923;162384.17189545702
Batched-1;Workload_High-energy skew;4x2304;174617576;60.937577011810625;51351.251429743956;667261.2915263429
Batched-1;Workload_Small;4x2304;61957091;16.741499675095703;5972.25395830021;183317.99922282944
Batched-1;Workload_Uniform;4x2304;236862008;35.384423574136676;5749.215151573733;387456.43216857
Batched-1;Workload_Low-energy skew;4x2304;231920933;10.759647638531618;5774.560470519923;117817.22759117052
Batched-1;Workload_Large;1x512_1x1024_1x2304_1x4096;574334360;88.1170847744635;4954.5475020985305;891840.2159372226
Batched-1;Workload_Medium;1x512_1x1024_1x2304_1x4096;183520322;33.5367271279597;5028.440150077715;339427.95588597463
Batched-1;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;153285038;10.964301938869921;5050.60794447147;110970.59592689178
Batched-1;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;168405287;41.71226121601318;41723.36141736994;422173.2044964321
Batched-1;Workload_Small;1x512_1x1024_1x2304_1x4096;61202339;11.612590939684813;5223.5167407427625;117531.9818823658
Batched-1;Workload_Uniform;1x512_1x1024_1x2304_1x4096;184215179;24.962509602791;5028.440150077715;252647.59962803317
Batched-1;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;155071828;8.596625116878366;5050.60794447147;87007.14532478507
Batched-1;Workload_Large;4x1024_1x2304;674039074;127.03557317951142;5664.7307550864325;1680733.5167436106
Batched-1;Workload_Medium;4x1024_1x2304;253072177;48.34882320686906;5749.215151573733;639675.0581356229
Batched-1;Workload_Mid-energy skew;4x1024_1x2304;211347256;14.829719790493572;5774.560470519923;196203.3662852675
Batched-1;Workload_High-energy skew;4x1024_1x2304;231952513;60.937577011810625;51351.251429743956;806229.511541367
Batched-1;Workload_Small;4x1024_1x2304;84547014;16.741499675095703;5972.25395830021;221497.01001249763
Batched-1;Workload_Uniform;4x1024_1x2304;252765038;35.384423574136676;5749.215151573733;468150.65405078203
Batched-1;Workload_Low-energy skew;4x1024_1x2304;210741288;10.759647638531618;5774.560470519923;142354.61738639974
Batched-1;Workload_Large;2x512_1x1024_1x2304_1x4096;674780674;88.1170847744635;4954.5475020985305;1170599.1392343508
Batched-1;Workload_Medium;2x512_1x1024_1x2304_1x4096;253283763;33.5367271279597;5028.440150077715;445521.59219983616
Batched-1;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;210973198;10.964301938869921;5050.60794447147;145656.23051190865
Batched-1;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;232011950;41.71226121601318;41723.36141736994;554130.1916644201
Batched-1;Workload_Small;2x512_1x1024_1x2304_1x4096;84639939;11.612590939684813;5223.5167407427625;154268.4825884655
Batched-1;Workload_Uniform;2x512_1x1024_1x2304_1x4096;253163459;24.962509602791;5028.440150077715;331616.6476563314
Batched-1;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;211441521;8.596625116878366;5050.60794447147;114202.62016038175
Batched-1;Workload_Large;3x1024_2x4096;674823514;88.1170847744635;4954.5475020985305;1233512.8666365773
Batched-1;Workload_Medium;3x1024_2x4096;252843509;33.5367271279597;5028.440150077715;469466.10323185305
Batched-1;Workload_Mid-energy skew;3x1024_2x4096;211152624;10.964301938869921;5050.60794447147;153484.50927423182
Batched-1;Workload_High-energy skew;3x1024_2x4096;231928482;41.71226121601318;41723.36141736994;583911.8604315107
Batched-1;Workload_Small;3x1024_2x4096;84404268;11.612590939684813;5223.5167407427625;162559.6259312446
Batched-1;Workload_Uniform;3x1024_2x4096;252975847;24.962509602791;5028.440150077715;349439.3494450382
Batched-1;Workload_Low-energy skew;3x1024_2x4096;210743786;8.596625116878366;5050.60794447147;120340.42794835748
Batched-1;Workload_Large;2x2304_2x4096;494796836;88.1170847744635;4954.5475020985305;1002393.3096846459
Batched-1;Workload_Medium;2x2304_2x4096;185965077;33.5367271279597;5028.440150077715;381503.6662621031
Batched-1;Workload_Mid-energy skew;2x2304_2x4096;155192653;10.964301938869921;5050.60794447147;124726.58323883495
Batched-1;Workload_High-energy skew;2x2304_2x4096;170728275;41.71226121601318;41723.36141736994;474506.0697567149
Batched-1;Workload_Small;2x2304_2x4096;62051505;11.612590939684813;5223.5167407427625;132101.32286875194
Batched-1;Workload_Uniform;2x2304_2x4096;185835465;24.962509602791;5028.440150077715;283965.9605492069
Batched-1;Workload_Low-energy skew;2x2304_2x4096;154904956;8.596625116878366;5050.60794447147;97792.60770010337
Batched-1;Workload_Large;1x512_3x4096;496023147;88.1170847744635;4954.5475020985305;997046.0858917383
Batched-1;Workload_Medium;1x512_3x4096;185941923;33.5367271279597;5028.440150077715;379468.5514407962
Batched-1;Workload_Mid-energy skew;1x512_3x4096;155231428;10.964301938869921;5050.60794447147;124061.23467050446
Batched-1;Workload_High-energy skew;1x512_3x4096;170519539;41.71226121601318;41723.36141736994;471974.8376329886
Batched-1;Workload_Small;1x512_3x4096;62007305;11.612590939684813;5223.5167407427625;131396.634070559
Batched-1;Workload_Uniform;1x512_3x4096;185715215;24.962509602791;5028.440150077715;282451.1564040134
Batched-1;Workload_Low-energy skew;1x512_3x4096;160090883;8.596625116878366;5050.60794447147;97270.93726035455
Batched-1;Workload_Large;4x1024;494620212;226.3489354077335;7107.654898294784;2246017.9816016834
Batched-1;Workload_Medium;4x1024;185834571;86.14677280691453;7213.6592187972665;854818.2496760895
Batched-1;Workload_Mid-energy skew;4x1024;154840795;24.088775444828048;7245.460514948009;239028.39528000873
Batched-1;Workload_High-energy skew;4x1024;170486167;110.25805289338955;72975.6052027573;1094069.9542891753
Batched-1;Workload_Small;4x1024;62089126;29.829602321170896;7493.510624923819;295993.5423450995
