Scheduler;Workload;NPUarray;Scheduler_runtime(ns);Ttot(s);Etot(mJ);Etot_idle(mJ)
Random;Workload_Large;2x512_1x1024_1x2304_1x4096;136304;183.53597695738316;128938.12131681906;2245331.0863252413
Random;Workload_Medium;2x512_1x1024_1x2304_1x4096;123218;60.40890270969139;90852.25635118622;706042.3228176152
Random;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;111474;16.021069353101392;38617.662754636716;192641.2372053089
Random;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;111525;35.64546871185303;384522.084046985;259252.33478036313
Random;Workload_Small;2x512_1x1024_1x2304_1x4096;111060;28.59048088078472;83639.360203151;397232.3580507911
Random;Workload_Uniform;2x512_1x1024_1x2304_1x4096;112188;31.904526377306535;136143.79491903915;317580.7015726454
Random;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;110470;12.702930017814685;65820.20327582481;161899.0831194633
Random;Workload_Large;3x1024_2x4096;132978;81.05150587343223;94579.63685754073;811562.1702094281
Random;Workload_Medium;3x1024_2x4096;113069;28.723555876075324;153171.63179377216;293599.31569837703
Random;Workload_Mid-energy skew;3x1024_2x4096;113421;5.461883617446186;36140.23258133805;39083.65228443287
Random;Workload_High-energy skew;3x1024_2x4096;112206;34.50363798716286;225266.088309729;352327.62339099747
Random;Workload_Small;3x1024_2x4096;106096;12.050803277209498;7724.277629760587;147911.383094518
Random;Workload_Uniform;3x1024_2x4096;120051;29.713307980707533;22769.348565385888;324538.38657143863
Random;Workload_Low-energy skew;3x1024_2x4096;115300;5.271979808807373;53686.26061486972;53773.261109108396
Random;Workload_Large;2x2304_2x4096;127462;65.88261861768444;67385.21277815715;589213.9839244487
Random;Workload_Medium;2x2304_2x4096;117856;21.1546320389067;17296.41044450333;170462.9166638972
Random;Workload_Mid-energy skew;2x2304_2x4096;113079;9.642840048328102;24599.422649484797;94011.25574539564
Random;Workload_High-energy skew;2x2304_2x4096;117291;28.136146271493242;177472.33390734775;207673.50314290661
Random;Workload_Small;2x2304_2x4096;111034;10.151140811606504;60824.504099772246;99109.49330098188
Random;Workload_Uniform;2x2304_2x4096;112805;14.52051634096034;16542.10218641384;111863.56110794234
Random;Workload_Low-energy skew;2x2304_2x4096;111823;7.67862057685852;57540.51389838861;70949.0500022567
Random;Workload_Large;1x512_3x4096;132023;97.20069175789669;60569.279055650164;913820.0340790763
Random;Workload_Medium;1x512_3x4096;112896;22.939579145669022;22367.306230572263;158658.07192264838
Random;Workload_Mid-energy skew;1x512_3x4096;111362;5.817010245560928;24768.07654442586;35699.48828263203
Random;Workload_High-energy skew;1x512_3x4096;116722;30.515645278167977;189690.76191333786;226484.8921788697
Random;Workload_Small;1x512_3x4096;110422;30.515645278167977;51361.728356570384;348959.73171128944
